regime,seed,config,beta,ll
s3c_recurring_p11,31,fixed_beta_0.00,0.0,0.4468272805032057
s3c_recurring_p11,31,fixed_beta_0.05,0.05,0.44806299186988446
s3c_recurring_p11,31,fixed_beta_0.10,0.1,0.4480302921616678
s3c_recurring_p11,31,fixed_beta_0.15,0.15,0.44623928804571916
s3c_recurring_p11,31,fixed_beta_0.20,0.2,0.44653714514094484
s3c_recurring_p11,31,fixed_beta_0.25,0.25,0.4454456463398538
s3c_recurring_p11,31,fixed_beta_0.30,0.3,0.444949685042211
s3c_recurring_p11,31,fixed_beta_0.35,0.35,0.4453235532430924
s3c_recurring_p11,31,fixed_beta_0.40,0.4,0.4468687732231592
s3c_recurring_p11,31,fixed_beta_0.45,0.45,0.4459382500412098
s3c_recurring_p11,31,fixed_beta_0.50,0.5,0.44778704058148094
s3c_recurring_p11,31,fixed_beta_0.55,0.55,0.4447238727927513
s3c_recurring_p11,31,fixed_beta_0.60,0.6,0.443779864164544
s3c_recurring_p11,31,fixed_beta_0.65,0.65,0.4455714455200043
s3c_recurring_p11,31,fixed_beta_0.70,0.7,0.4416706325199593
s3c_recurring_p11,31,fixed_beta_0.75,0.75,0.4420349129578841
s3c_recurring_p11,31,fixed_beta_0.80,0.8,0.44170281206359585
s3c_recurring_p11,31,fixed_beta_0.85,0.85,0.4412947550417634
s3c_recurring_p11,31,fixed_beta_0.90,0.9,0.4428891199951103
s3c_recurring_p11,31,fixed_beta_0.95,0.95,0.44630094939014786
s3c_recurring_p11,31,fixed_beta_1.00,1.0,0.4549848284803107
s3c_recurring_p11,31,amgtp_adaptive,,0.4419365426339
s3c_recurring_p11,31,m5b_smooth0.001,,0.44812330999413735
s3c_recurring_p11,31,m5b_smooth0.1,,0.438486695541761
s3c_recurring_p11,31,ensemble3,,0.4401681077484395
