regime,seed,config,beta,ll
s2_gradual,24,fixed_beta_0.00,0.0,0.355378545702018
s2_gradual,24,fixed_beta_0.05,0.05,0.3554457123910141
s2_gradual,24,fixed_beta_0.10,0.1,0.3555200259747744
s2_gradual,24,fixed_beta_0.15,0.15,0.3556027940447575
s2_gradual,24,fixed_beta_0.20,0.2,0.3556957071825563
s2_gradual,24,fixed_beta_0.25,0.25,0.355800886935714
s2_gradual,24,fixed_beta_0.30,0.3,0.35592109978789416
s2_gradual,24,fixed_beta_0.35,0.35,0.3560600162514204
s2_gradual,24,fixed_beta_0.40,0.4,0.35622241497704255
s2_gradual,24,fixed_beta_0.45,0.45,0.35641513392568613
s2_gradual,24,fixed_beta_0.50,0.5,0.35664823427620085
s2_gradual,24,fixed_beta_0.55,0.55,0.35693637454645943
s2_gradual,24,fixed_beta_0.60,0.6,0.35730175313699325
s2_gradual,24,fixed_beta_0.65,0.65,0.35777968377458713
s2_gradual,24,fixed_beta_0.70,0.7,0.3584300107210125
s2_gradual,24,fixed_beta_0.75,0.75,0.3593653700062234
s2_gradual,24,fixed_beta_0.80,0.8,0.3608121529901883
s2_gradual,24,fixed_beta_0.85,0.85,0.36318552711403174
s2_gradual,24,fixed_beta_0.90,0.9,0.36736100943901584
s2_gradual,24,fixed_beta_0.95,0.95,0.3744898172530479
s2_gradual,24,fixed_beta_1.00,1.0,0.38356494806388297
s2_gradual,24,amgtp_adaptive,,0.3564531228106929
s2_gradual,24,m5b_smooth0.001,,0.35535815041135355
s2_gradual,24,m5b_smooth0.1,,0.35656870813337377
s2_gradual,24,ensemble3,,0.35639613196902836
