regime,seed,config,beta,ll
s9_heterogeneous,4,fixed_beta_0.00,0.0,0.463053892560805
s9_heterogeneous,4,fixed_beta_0.05,0.05,0.46393075075400986
s9_heterogeneous,4,fixed_beta_0.10,0.1,0.46574598380181587
s9_heterogeneous,4,fixed_beta_0.15,0.15,0.4646278822155015
s9_heterogeneous,4,fixed_beta_0.20,0.2,0.46783582461681394
s9_heterogeneous,4,fixed_beta_0.25,0.25,0.4667414790926777
s9_heterogeneous,4,fixed_beta_0.30,0.3,0.4574082321543575
s9_heterogeneous,4,fixed_beta_0.35,0.35,0.4592199356217378
s9_heterogeneous,4,fixed_beta_0.40,0.4,0.4619002196751178
s9_heterogeneous,4,fixed_beta_0.45,0.45,0.4545991562192661
s9_heterogeneous,4,fixed_beta_0.50,0.5,0.4614038713925603
s9_heterogeneous,4,fixed_beta_0.55,0.55,0.4568316718244987
s9_heterogeneous,4,fixed_beta_0.60,0.6,0.45476380059623134
s9_heterogeneous,4,fixed_beta_0.65,0.65,0.4550917372071104
s9_heterogeneous,4,fixed_beta_0.70,0.7,0.4530818814803772
s9_heterogeneous,4,fixed_beta_0.75,0.75,0.44958404842651967
s9_heterogeneous,4,fixed_beta_0.80,0.8,0.4424394101051006
s9_heterogeneous,4,fixed_beta_0.85,0.85,0.4439904551536658
s9_heterogeneous,4,fixed_beta_0.90,0.9,0.444389066563522
s9_heterogeneous,4,fixed_beta_0.95,0.95,0.445712407770209
s9_heterogeneous,4,fixed_beta_1.00,1.0,0.44739451246203915
s9_heterogeneous,4,amgtp_adaptive,,0.45256263196679614
s9_heterogeneous,4,m5b_smooth0.001,,0.4636377339431393
s9_heterogeneous,4,m5b_smooth0.1,,0.4561312354775672
s9_heterogeneous,4,ensemble3,,0.4610893789933946
