regime,seed,config,beta,ll
s0_none,27,fixed_beta_0.00,0.0,0.3413515262817316
s0_none,27,fixed_beta_0.05,0.05,0.34143177945752434
s0_none,27,fixed_beta_0.10,0.1,0.34151920443319106
s0_none,27,fixed_beta_0.15,0.15,0.34161499789547856
s0_none,27,fixed_beta_0.20,0.2,0.3417206770384275
s0_none,27,fixed_beta_0.25,0.25,0.3418381215098226
s0_none,27,fixed_beta_0.30,0.3,0.34196971023065287
s0_none,27,fixed_beta_0.35,0.35,0.34211852213382404
s0_none,27,fixed_beta_0.40,0.4,0.34228855686351967
s0_none,27,fixed_beta_0.45,0.45,0.34248521623579253
s0_none,27,fixed_beta_0.50,0.5,0.34271582897034786
s0_none,27,fixed_beta_0.55,0.55,0.34299075741612256
s0_none,27,fixed_beta_0.60,0.6,0.3433250547337721
s0_none,27,fixed_beta_0.65,0.65,0.34374131595328217
s0_none,27,fixed_beta_0.70,0.7,0.34427477957642966
s0_none,27,fixed_beta_0.75,0.75,0.344984707199923
s0_none,27,fixed_beta_0.80,0.8,0.345980515899103
s0_none,27,fixed_beta_0.85,0.85,0.34751630734691263
s0_none,27,fixed_beta_0.90,0.9,0.3503428321415079
s0_none,27,fixed_beta_0.95,0.95,0.3569877307267542
s0_none,27,fixed_beta_1.00,1.0,0.37028265060242943
s0_none,27,amgtp_adaptive,,0.3424294142494095
s0_none,27,m5b_smooth0.001,,0.34133190200338376
s0_none,27,m5b_smooth0.1,,0.34107908669495574
s0_none,27,ensemble3,,0.34117162816269125
