regime,seed,config,beta,ll
s4_local,25,fixed_beta_0.00,0.0,0.4753244328377429
s4_local,25,fixed_beta_0.05,0.05,0.47711719363644745
s4_local,25,fixed_beta_0.10,0.1,0.4788548462422797
s4_local,25,fixed_beta_0.15,0.15,0.4809372359480998
s4_local,25,fixed_beta_0.20,0.2,0.4827287660646737
s4_local,25,fixed_beta_0.25,0.25,0.4852321958047152
s4_local,25,fixed_beta_0.30,0.3,0.4864630744157709
s4_local,25,fixed_beta_0.35,0.35,0.48849207275767675
s4_local,25,fixed_beta_0.40,0.4,0.4901282272825189
s4_local,25,fixed_beta_0.45,0.45,0.4918637939978759
s4_local,25,fixed_beta_0.50,0.5,0.49376505687074235
s4_local,25,fixed_beta_0.55,0.55,0.4955818138034651
s4_local,25,fixed_beta_0.60,0.6,0.49745652121724526
s4_local,25,fixed_beta_0.65,0.65,0.4991700810298602
s4_local,25,fixed_beta_0.70,0.7,0.5008372749740343
s4_local,25,fixed_beta_0.75,0.75,0.502516856491318
s4_local,25,fixed_beta_0.80,0.8,0.5043397613229746
s4_local,25,fixed_beta_0.85,0.85,0.5062218772735421
s4_local,25,fixed_beta_0.90,0.9,0.5085748935423328
s4_local,25,fixed_beta_0.95,0.95,0.5130324361540217
s4_local,25,fixed_beta_1.00,1.0,0.5244550095636359
s4_local,25,amgtp_adaptive,,0.4781846204694528
s4_local,25,m5b_smooth0.001,,0.47560502990081466
s4_local,25,m5b_smooth0.1,,0.4842590090343706
s4_local,25,ensemble3,,0.4766530039327155
