regime,seed,config,beta,ll
s6_mixed,21,fixed_beta_0.00,0.0,0.4276986961635003
s6_mixed,21,fixed_beta_0.05,0.05,0.43179616392806824
s6_mixed,21,fixed_beta_0.10,0.1,0.4332014981411784
s6_mixed,21,fixed_beta_0.15,0.15,0.4333785035589709
s6_mixed,21,fixed_beta_0.20,0.2,0.43411595102432615
s6_mixed,21,fixed_beta_0.25,0.25,0.4302283871107891
s6_mixed,21,fixed_beta_0.30,0.3,0.4218248279004713
s6_mixed,21,fixed_beta_0.35,0.35,0.41544352001100693
s6_mixed,21,fixed_beta_0.40,0.4,0.41422320480980857
s6_mixed,21,fixed_beta_0.45,0.45,0.42400275332028275
s6_mixed,21,fixed_beta_0.50,0.5,0.4242790231935791
s6_mixed,21,fixed_beta_0.55,0.55,0.4217709346499126
s6_mixed,21,fixed_beta_0.60,0.6,0.41886327073684515
s6_mixed,21,fixed_beta_0.65,0.65,0.41565554353668765
s6_mixed,21,fixed_beta_0.70,0.7,0.3969016115795743
s6_mixed,21,fixed_beta_0.75,0.75,0.409007816819788
s6_mixed,21,fixed_beta_0.80,0.8,0.404441659182455
s6_mixed,21,fixed_beta_0.85,0.85,0.4031705723689582
s6_mixed,21,fixed_beta_0.90,0.9,0.40026701006610577
s6_mixed,21,fixed_beta_0.95,0.95,0.39992909111091596
s6_mixed,21,fixed_beta_1.00,1.0,0.4055431441350646
s6_mixed,21,amgtp_adaptive,,0.42851670443198453
s6_mixed,21,m5b_smooth0.001,,0.4318977809725755
s6_mixed,21,m5b_smooth0.1,,0.4126055138950662
s6_mixed,21,ensemble3,,0.4097591425545044
