regime,seed,config,beta,ll
s7_opposing_recurring,23,fixed_beta_0.00,0.0,0.44187243151648614
s7_opposing_recurring,23,fixed_beta_0.05,0.05,0.44144430988945904
s7_opposing_recurring,23,fixed_beta_0.10,0.1,0.4411230622940818
s7_opposing_recurring,23,fixed_beta_0.15,0.15,0.44096045827526176
s7_opposing_recurring,23,fixed_beta_0.20,0.2,0.4414784679674642
s7_opposing_recurring,23,fixed_beta_0.25,0.25,0.4420541567151257
s7_opposing_recurring,23,fixed_beta_0.30,0.3,0.44128027810108333
s7_opposing_recurring,23,fixed_beta_0.35,0.35,0.44130453453116075
s7_opposing_recurring,23,fixed_beta_0.40,0.4,0.4420915980082003
s7_opposing_recurring,23,fixed_beta_0.45,0.45,0.44190465318286426
s7_opposing_recurring,23,fixed_beta_0.50,0.5,0.44165149192556724
s7_opposing_recurring,23,fixed_beta_0.55,0.55,0.44092827430972004
s7_opposing_recurring,23,fixed_beta_0.60,0.6,0.4407151543057011
s7_opposing_recurring,23,fixed_beta_0.65,0.65,0.4410145656923297
s7_opposing_recurring,23,fixed_beta_0.70,0.7,0.4417121944243575
s7_opposing_recurring,23,fixed_beta_0.75,0.75,0.4433671002737028
s7_opposing_recurring,23,fixed_beta_0.80,0.8,0.4445311454244757
s7_opposing_recurring,23,fixed_beta_0.85,0.85,0.44434126566229754
s7_opposing_recurring,23,fixed_beta_0.90,0.9,0.4450914322543704
s7_opposing_recurring,23,fixed_beta_0.95,0.95,0.44893917019299984
s7_opposing_recurring,23,fixed_beta_1.00,1.0,0.45725920530436676
s7_opposing_recurring,23,amgtp_adaptive,,0.44118653876103525
s7_opposing_recurring,23,m5b_smooth0.001,,0.4408719216905622
s7_opposing_recurring,23,m5b_smooth0.1,,0.4380205192614276
s7_opposing_recurring,23,ensemble3,,0.4380873240073432
