regime,seed,config,beta,ll
s5_opposing_local,24,fixed_beta_0.00,0.0,0.4933220457148283
s5_opposing_local,24,fixed_beta_0.05,0.05,0.4936666934004021
s5_opposing_local,24,fixed_beta_0.10,0.1,0.4968495038610725
s5_opposing_local,24,fixed_beta_0.15,0.15,0.49787390751831545
s5_opposing_local,24,fixed_beta_0.20,0.2,0.49921617365048243
s5_opposing_local,24,fixed_beta_0.25,0.25,0.4993705395535581
s5_opposing_local,24,fixed_beta_0.30,0.3,0.5001851928271905
s5_opposing_local,24,fixed_beta_0.35,0.35,0.5007932181401421
s5_opposing_local,24,fixed_beta_0.40,0.4,0.5010775105451822
s5_opposing_local,24,fixed_beta_0.45,0.45,0.5017541587609237
s5_opposing_local,24,fixed_beta_0.50,0.5,0.5007465084703581
s5_opposing_local,24,fixed_beta_0.55,0.55,0.50108992736693
s5_opposing_local,24,fixed_beta_0.60,0.6,0.5009278896099059
s5_opposing_local,24,fixed_beta_0.65,0.65,0.5007716821301053
s5_opposing_local,24,fixed_beta_0.70,0.7,0.5008887538284956
s5_opposing_local,24,fixed_beta_0.75,0.75,0.5009281995752377
s5_opposing_local,24,fixed_beta_0.80,0.8,0.5012151993157163
s5_opposing_local,24,fixed_beta_0.85,0.85,0.5025885943576911
s5_opposing_local,24,fixed_beta_0.90,0.9,0.50565645271572
s5_opposing_local,24,fixed_beta_0.95,0.95,0.5106617982266839
s5_opposing_local,24,fixed_beta_1.00,1.0,0.5185969739627577
s5_opposing_local,24,amgtp_adaptive,,0.4942741398491194
s5_opposing_local,24,m5b_smooth0.001,,0.49361385819104847
s5_opposing_local,24,m5b_smooth0.1,,0.49852493004160214
s5_opposing_local,24,ensemble3,,0.4945778823990473
