regime,seed,config,beta,ll
s3_recurring,0,fixed_beta_0.00,0.0,0.43004809678200495
s3_recurring,0,fixed_beta_0.05,0.05,0.42306253125121285
s3_recurring,0,fixed_beta_0.10,0.1,0.4309451508546112
s3_recurring,0,fixed_beta_0.15,0.15,0.42293163895652625
s3_recurring,0,fixed_beta_0.20,0.2,0.4243473363273841
s3_recurring,0,fixed_beta_0.25,0.25,0.43324413805712564
s3_recurring,0,fixed_beta_0.30,0.3,0.42153401487028175
s3_recurring,0,fixed_beta_0.35,0.35,0.4271183230450099
s3_recurring,0,fixed_beta_0.40,0.4,0.42946016303629847
s3_recurring,0,fixed_beta_0.45,0.45,0.4244023632329864
s3_recurring,0,fixed_beta_0.50,0.5,0.4218784740113816
s3_recurring,0,fixed_beta_0.55,0.55,0.4200931988145373
s3_recurring,0,fixed_beta_0.60,0.6,0.422396839783269
s3_recurring,0,fixed_beta_0.65,0.65,0.42019705188757694
s3_recurring,0,fixed_beta_0.70,0.7,0.41817029085408236
s3_recurring,0,fixed_beta_0.75,0.75,0.4184695528957401
s3_recurring,0,fixed_beta_0.80,0.8,0.4170799162015743
s3_recurring,0,fixed_beta_0.85,0.85,0.41742766636818507
s3_recurring,0,fixed_beta_0.90,0.9,0.4177412376443822
s3_recurring,0,fixed_beta_0.95,0.95,0.4201503312058741
s3_recurring,0,fixed_beta_1.00,1.0,0.4246949138019409
s3_recurring,0,amgtp_adaptive,,0.4156393330070687
s3_recurring,0,m5b_smooth0.001,,0.425803055889827
s3_recurring,0,m5b_smooth0.1,,0.41175437447015595
s3_recurring,0,ensemble3,,0.41327530706829124
