regime,seed,config,beta,ll
s9_heterogeneous,0,fixed_beta_0.00,0.0,0.443700536472844
s9_heterogeneous,0,fixed_beta_0.05,0.05,0.4397933758436549
s9_heterogeneous,0,fixed_beta_0.10,0.1,0.4381053605470938
s9_heterogeneous,0,fixed_beta_0.15,0.15,0.4436625985827321
s9_heterogeneous,0,fixed_beta_0.20,0.2,0.4393287033856584
s9_heterogeneous,0,fixed_beta_0.25,0.25,0.438871322695279
s9_heterogeneous,0,fixed_beta_0.30,0.3,0.44658494883785455
s9_heterogeneous,0,fixed_beta_0.35,0.35,0.4353409492780591
s9_heterogeneous,0,fixed_beta_0.40,0.4,0.4364120658596404
s9_heterogeneous,0,fixed_beta_0.45,0.45,0.4322328810265086
s9_heterogeneous,0,fixed_beta_0.50,0.5,0.4332628960516119
s9_heterogeneous,0,fixed_beta_0.55,0.55,0.43188931979362094
s9_heterogeneous,0,fixed_beta_0.60,0.6,0.42996351544771777
s9_heterogeneous,0,fixed_beta_0.65,0.65,0.4357485377556215
s9_heterogeneous,0,fixed_beta_0.70,0.7,0.43100163717621603
s9_heterogeneous,0,fixed_beta_0.75,0.75,0.4320339637223599
s9_heterogeneous,0,fixed_beta_0.80,0.8,0.42779014400273335
s9_heterogeneous,0,fixed_beta_0.85,0.85,0.4255857955462702
s9_heterogeneous,0,fixed_beta_0.90,0.9,0.42674476400854855
s9_heterogeneous,0,fixed_beta_0.95,0.95,0.42771972428230776
s9_heterogeneous,0,fixed_beta_1.00,1.0,0.42963119978267694
s9_heterogeneous,0,amgtp_adaptive,,0.42966816083959686
s9_heterogeneous,0,m5b_smooth0.001,,0.44221527482886436
s9_heterogeneous,0,m5b_smooth0.1,,0.430651471412792
s9_heterogeneous,0,ensemble3,,0.43357236832926427
