regime,seed,config,beta,ll
s1_abrupt,23,fixed_beta_0.00,0.0,0.34466874191592395
s1_abrupt,23,fixed_beta_0.05,0.05,0.3447357173280126
s1_abrupt,23,fixed_beta_0.10,0.1,0.3447862560446673
s1_abrupt,23,fixed_beta_0.15,0.15,0.3448614804585057
s1_abrupt,23,fixed_beta_0.20,0.2,0.3449816374316599
s1_abrupt,23,fixed_beta_0.25,0.25,0.34507488121924
s1_abrupt,23,fixed_beta_0.30,0.3,0.345237370943367
s1_abrupt,23,fixed_beta_0.35,0.35,0.34642779734327267
s1_abrupt,23,fixed_beta_0.40,0.4,0.3468365706572029
s1_abrupt,23,fixed_beta_0.45,0.45,0.34687602692312874
s1_abrupt,23,fixed_beta_0.50,0.5,0.3470776727401808
s1_abrupt,23,fixed_beta_0.55,0.55,0.3469148679794068
s1_abrupt,23,fixed_beta_0.60,0.6,0.34767755465821304
s1_abrupt,23,fixed_beta_0.65,0.65,0.3489878872555842
s1_abrupt,23,fixed_beta_0.70,0.7,0.35036408733036034
s1_abrupt,23,fixed_beta_0.75,0.75,0.35220999460393054
s1_abrupt,23,fixed_beta_0.80,0.8,0.35540763141495063
s1_abrupt,23,fixed_beta_0.85,0.85,0.36056053903735286
s1_abrupt,23,fixed_beta_0.90,0.9,0.36766356710006975
s1_abrupt,23,fixed_beta_0.95,0.95,0.377194327193316
s1_abrupt,23,fixed_beta_1.00,1.0,0.38932621912046894
s1_abrupt,23,amgtp_adaptive,,0.3453969530953618
s1_abrupt,23,m5b_smooth0.001,,0.3445803759479077
s1_abrupt,23,m5b_smooth0.1,,0.3586944176837476
s1_abrupt,23,ensemble3,,0.3456109101635437
