regime,seed,config,beta,ll
s3e_recurring_p21,0,fixed_beta_0.00,0.0,0.44348747261075216
s3e_recurring_p21,0,fixed_beta_0.05,0.05,0.4293232755329238
s3e_recurring_p21,0,fixed_beta_0.10,0.1,0.43180641278315424
s3e_recurring_p21,0,fixed_beta_0.15,0.15,0.436874594385898
s3e_recurring_p21,0,fixed_beta_0.20,0.2,0.42749079552204383
s3e_recurring_p21,0,fixed_beta_0.25,0.25,0.42061359632345974
s3e_recurring_p21,0,fixed_beta_0.30,0.3,0.42496915185385864
s3e_recurring_p21,0,fixed_beta_0.35,0.35,0.43222522127839225
s3e_recurring_p21,0,fixed_beta_0.40,0.4,0.4410070452084034
s3e_recurring_p21,0,fixed_beta_0.45,0.45,0.42104344283090267
s3e_recurring_p21,0,fixed_beta_0.50,0.5,0.41725571406531725
s3e_recurring_p21,0,fixed_beta_0.55,0.55,0.4134146775311266
s3e_recurring_p21,0,fixed_beta_0.60,0.6,0.4232905711452456
s3e_recurring_p21,0,fixed_beta_0.65,0.65,0.41398973192879446
s3e_recurring_p21,0,fixed_beta_0.70,0.7,0.41393983243782984
s3e_recurring_p21,0,fixed_beta_0.75,0.75,0.4164873435057145
s3e_recurring_p21,0,fixed_beta_0.80,0.8,0.41164142782769664
s3e_recurring_p21,0,fixed_beta_0.85,0.85,0.41196156944845624
s3e_recurring_p21,0,fixed_beta_0.90,0.9,0.4181946259154281
s3e_recurring_p21,0,fixed_beta_0.95,0.95,0.4150652927864976
s3e_recurring_p21,0,fixed_beta_1.00,1.0,0.42250438967620046
s3e_recurring_p21,0,amgtp_adaptive,,0.41335081236717175
s3e_recurring_p21,0,m5b_smooth0.001,,0.46111638594782356
s3e_recurring_p21,0,m5b_smooth0.1,,0.40634239323087046
s3e_recurring_p21,0,ensemble3,,0.40684660459139965
