regime,seed,config,beta,ll
s4_local,1,fixed_beta_0.00,0.0,0.4544300813697706
s4_local,1,fixed_beta_0.05,0.05,0.4560157786654102
s4_local,1,fixed_beta_0.10,0.1,0.45764665658477266
s4_local,1,fixed_beta_0.15,0.15,0.4593103526683819
s4_local,1,fixed_beta_0.20,0.2,0.46104328937351496
s4_local,1,fixed_beta_0.25,0.25,0.46265380361023667
s4_local,1,fixed_beta_0.30,0.3,0.46422445600577766
s4_local,1,fixed_beta_0.35,0.35,0.4659689183992032
s4_local,1,fixed_beta_0.40,0.4,0.467783186921056
s4_local,1,fixed_beta_0.45,0.45,0.46926091628274064
s4_local,1,fixed_beta_0.50,0.5,0.4708954730907188
s4_local,1,fixed_beta_0.55,0.55,0.4725535544821856
s4_local,1,fixed_beta_0.60,0.6,0.4741503941754105
s4_local,1,fixed_beta_0.65,0.65,0.47576402982502614
s4_local,1,fixed_beta_0.70,0.7,0.4773517438212822
s4_local,1,fixed_beta_0.75,0.75,0.47877504538409643
s4_local,1,fixed_beta_0.80,0.8,0.4805747641584145
s4_local,1,fixed_beta_0.85,0.85,0.4822611176441968
s4_local,1,fixed_beta_0.90,0.9,0.4844974031808829
s4_local,1,fixed_beta_0.95,0.95,0.488940639194473
s4_local,1,fixed_beta_1.00,1.0,0.5004704852730655
s4_local,1,amgtp_adaptive,,0.45659362197960385
s4_local,1,m5b_smooth0.001,,0.4544938462591298
s4_local,1,m5b_smooth0.1,,0.462229765963303
s4_local,1,ensemble3,,0.4555365250891313
