regime,seed,config,beta,ll
s9_heterogeneous,31,fixed_beta_0.00,0.0,0.4559503189183359
s9_heterogeneous,31,fixed_beta_0.05,0.05,0.44845846107290105
s9_heterogeneous,31,fixed_beta_0.10,0.1,0.448269845093678
s9_heterogeneous,31,fixed_beta_0.15,0.15,0.45349372874332605
s9_heterogeneous,31,fixed_beta_0.20,0.2,0.4772774589726396
s9_heterogeneous,31,fixed_beta_0.25,0.25,0.4517042373993285
s9_heterogeneous,31,fixed_beta_0.30,0.3,0.4480145186597134
s9_heterogeneous,31,fixed_beta_0.35,0.35,0.44425389499597556
s9_heterogeneous,31,fixed_beta_0.40,0.4,0.46287604122597964
s9_heterogeneous,31,fixed_beta_0.45,0.45,0.45816975505461
s9_heterogeneous,31,fixed_beta_0.50,0.5,0.4499820836104226
s9_heterogeneous,31,fixed_beta_0.55,0.55,0.4494520916275738
s9_heterogeneous,31,fixed_beta_0.60,0.6,0.4561179521037959
s9_heterogeneous,31,fixed_beta_0.65,0.65,0.45448092831936293
s9_heterogeneous,31,fixed_beta_0.70,0.7,0.449781661743973
s9_heterogeneous,31,fixed_beta_0.75,0.75,0.4499421119087356
s9_heterogeneous,31,fixed_beta_0.80,0.8,0.4463840180660658
s9_heterogeneous,31,fixed_beta_0.85,0.85,0.44103050560398743
s9_heterogeneous,31,fixed_beta_0.90,0.9,0.44071914479630814
s9_heterogeneous,31,fixed_beta_0.95,0.95,0.4409855083421001
s9_heterogeneous,31,fixed_beta_1.00,1.0,0.44338578784613536
s9_heterogeneous,31,amgtp_adaptive,,0.4512654674831167
s9_heterogeneous,31,m5b_smooth0.001,,0.45666486744717083
s9_heterogeneous,31,m5b_smooth0.1,,0.44686472864272003
s9_heterogeneous,31,ensemble3,,0.45116978557720766
