regime,seed,config,beta,ll
s3_recurring,26,fixed_beta_0.00,0.0,0.4427405057608186
s3_recurring,26,fixed_beta_0.05,0.05,0.441339987982197
s3_recurring,26,fixed_beta_0.10,0.1,0.4419124755065698
s3_recurring,26,fixed_beta_0.15,0.15,0.44883766232925765
s3_recurring,26,fixed_beta_0.20,0.2,0.44615054296811474
s3_recurring,26,fixed_beta_0.25,0.25,0.4442520713551371
s3_recurring,26,fixed_beta_0.30,0.3,0.44301390953879716
s3_recurring,26,fixed_beta_0.35,0.35,0.43714650654234416
s3_recurring,26,fixed_beta_0.40,0.4,0.44208966840253283
s3_recurring,26,fixed_beta_0.45,0.45,0.4413528233985151
s3_recurring,26,fixed_beta_0.50,0.5,0.4445979190262696
s3_recurring,26,fixed_beta_0.55,0.55,0.4404975901107058
s3_recurring,26,fixed_beta_0.60,0.6,0.4382676976212132
s3_recurring,26,fixed_beta_0.65,0.65,0.4374047743955959
s3_recurring,26,fixed_beta_0.70,0.7,0.43668639486976274
s3_recurring,26,fixed_beta_0.75,0.75,0.4328282010561571
s3_recurring,26,fixed_beta_0.80,0.8,0.43223170738891764
s3_recurring,26,fixed_beta_0.85,0.85,0.43491965288244255
s3_recurring,26,fixed_beta_0.90,0.9,0.4347195832405034
s3_recurring,26,fixed_beta_0.95,0.95,0.43691669160869123
s3_recurring,26,fixed_beta_1.00,1.0,0.44206316244667326
s3_recurring,26,amgtp_adaptive,,0.4318540487626306
s3_recurring,26,m5b_smooth0.001,,0.4393098451944788
s3_recurring,26,m5b_smooth0.1,,0.430299400064201
s3_recurring,26,ensemble3,,0.4317426122183027
