regime,seed,config,beta,ll
s3e_recurring_p21,3,fixed_beta_0.00,0.0,0.44239434837804087
s3e_recurring_p21,3,fixed_beta_0.05,0.05,0.4542475456068022
s3e_recurring_p21,3,fixed_beta_0.10,0.1,0.440097145631014
s3e_recurring_p21,3,fixed_beta_0.15,0.15,0.44834456165387443
s3e_recurring_p21,3,fixed_beta_0.20,0.2,0.4437022983290103
s3e_recurring_p21,3,fixed_beta_0.25,0.25,0.43967792949649637
s3e_recurring_p21,3,fixed_beta_0.30,0.3,0.44628274469920487
s3e_recurring_p21,3,fixed_beta_0.35,0.35,0.43323583276012145
s3e_recurring_p21,3,fixed_beta_0.40,0.4,0.4377856485895354
s3e_recurring_p21,3,fixed_beta_0.45,0.45,0.43011758970595476
s3e_recurring_p21,3,fixed_beta_0.50,0.5,0.43516654549443506
s3e_recurring_p21,3,fixed_beta_0.55,0.55,0.42936793867749795
s3e_recurring_p21,3,fixed_beta_0.60,0.6,0.4297607726801646
s3e_recurring_p21,3,fixed_beta_0.65,0.65,0.43047132306492825
s3e_recurring_p21,3,fixed_beta_0.70,0.7,0.42829326973813214
s3e_recurring_p21,3,fixed_beta_0.75,0.75,0.432502573425408
s3e_recurring_p21,3,fixed_beta_0.80,0.8,0.42529684068870155
s3e_recurring_p21,3,fixed_beta_0.85,0.85,0.4285329823619827
s3e_recurring_p21,3,fixed_beta_0.90,0.9,0.4321713549072509
s3e_recurring_p21,3,fixed_beta_0.95,0.95,0.4291803133065629
s3e_recurring_p21,3,fixed_beta_1.00,1.0,0.4370821383498575
s3e_recurring_p21,3,amgtp_adaptive,,0.42714903619478156
s3e_recurring_p21,3,m5b_smooth0.001,,0.4494322787559531
s3e_recurring_p21,3,m5b_smooth0.1,,0.4218232468081286
s3e_recurring_p21,3,ensemble3,,0.4303453777841848
