regime,seed,config,beta,ll
s3e_recurring_p21,24,fixed_beta_0.00,0.0,0.4466739427821475
s3e_recurring_p21,24,fixed_beta_0.05,0.05,0.4432061666049594
s3e_recurring_p21,24,fixed_beta_0.10,0.1,0.46232117545576656
s3e_recurring_p21,24,fixed_beta_0.15,0.15,0.43498007544676853
s3e_recurring_p21,24,fixed_beta_0.20,0.2,0.4379478013606992
s3e_recurring_p21,24,fixed_beta_0.25,0.25,0.44802862059863413
s3e_recurring_p21,24,fixed_beta_0.30,0.3,0.4364202705245282
s3e_recurring_p21,24,fixed_beta_0.35,0.35,0.4350396400782195
s3e_recurring_p21,24,fixed_beta_0.40,0.4,0.4299685860731846
s3e_recurring_p21,24,fixed_beta_0.45,0.45,0.4341184292001644
s3e_recurring_p21,24,fixed_beta_0.50,0.5,0.4283756327890039
s3e_recurring_p21,24,fixed_beta_0.55,0.55,0.4353423033887562
s3e_recurring_p21,24,fixed_beta_0.60,0.6,0.42806251264457756
s3e_recurring_p21,24,fixed_beta_0.65,0.65,0.42668390490584107
s3e_recurring_p21,24,fixed_beta_0.70,0.7,0.42456081688615294
s3e_recurring_p21,24,fixed_beta_0.75,0.75,0.4284446000945075
s3e_recurring_p21,24,fixed_beta_0.80,0.8,0.4241958236324409
s3e_recurring_p21,24,fixed_beta_0.85,0.85,0.4228302582183132
s3e_recurring_p21,24,fixed_beta_0.90,0.9,0.42928315576558185
s3e_recurring_p21,24,fixed_beta_0.95,0.95,0.4260803984297004
s3e_recurring_p21,24,fixed_beta_1.00,1.0,0.43389939055572224
s3e_recurring_p21,24,amgtp_adaptive,,0.4280369028637482
s3e_recurring_p21,24,m5b_smooth0.001,,0.4365951389243111
s3e_recurring_p21,24,m5b_smooth0.1,,0.4169826327276437
s3e_recurring_p21,24,ensemble3,,0.42140725508773036
