regime,seed,config,beta,ll
s4_local,2,fixed_beta_0.00,0.0,0.452456051992247
s4_local,2,fixed_beta_0.05,0.05,0.4540674627047823
s4_local,2,fixed_beta_0.10,0.1,0.4556213523893903
s4_local,2,fixed_beta_0.15,0.15,0.4572176005652422
s4_local,2,fixed_beta_0.20,0.2,0.45884095236529565
s4_local,2,fixed_beta_0.25,0.25,0.46044938446631684
s4_local,2,fixed_beta_0.30,0.3,0.4621720104524915
s4_local,2,fixed_beta_0.35,0.35,0.4636666680570212
s4_local,2,fixed_beta_0.40,0.4,0.465250055149064
s4_local,2,fixed_beta_0.45,0.45,0.46687205797851955
s4_local,2,fixed_beta_0.50,0.5,0.46856351673051977
s4_local,2,fixed_beta_0.55,0.55,0.47024098452602436
s4_local,2,fixed_beta_0.60,0.6,0.47171338971562765
s4_local,2,fixed_beta_0.65,0.65,0.47354603616745705
s4_local,2,fixed_beta_0.70,0.7,0.4752761651995811
s4_local,2,fixed_beta_0.75,0.75,0.476855977454436
s4_local,2,fixed_beta_0.80,0.8,0.47819089153863764
s4_local,2,fixed_beta_0.85,0.85,0.4799804580522615
s4_local,2,fixed_beta_0.90,0.9,0.4824229516779378
s4_local,2,fixed_beta_0.95,0.95,0.4869475575524353
s4_local,2,fixed_beta_1.00,1.0,0.49820341136868074
s4_local,2,amgtp_adaptive,,0.45482082130456214
s4_local,2,m5b_smooth0.001,,0.4523287536398516
s4_local,2,m5b_smooth0.1,,0.4602583948366257
s4_local,2,ensemble3,,0.4533921781615626
