regime,seed,config,beta,ll
s6_mixed,2,fixed_beta_0.00,0.0,0.4010697492346624
s6_mixed,2,fixed_beta_0.05,0.05,0.4043778509850637
s6_mixed,2,fixed_beta_0.10,0.1,0.40209905539844354
s6_mixed,2,fixed_beta_0.15,0.15,0.4064847714979166
s6_mixed,2,fixed_beta_0.20,0.2,0.4209856773334278
s6_mixed,2,fixed_beta_0.25,0.25,0.4221583735032552
s6_mixed,2,fixed_beta_0.30,0.3,0.4489734760173021
s6_mixed,2,fixed_beta_0.35,0.35,0.46088410410539654
s6_mixed,2,fixed_beta_0.40,0.4,0.41363348978748227
s6_mixed,2,fixed_beta_0.45,0.45,0.42235656453955694
s6_mixed,2,fixed_beta_0.50,0.5,0.42184404259980746
s6_mixed,2,fixed_beta_0.55,0.55,0.4227451248584845
s6_mixed,2,fixed_beta_0.60,0.6,0.4087156201780811
s6_mixed,2,fixed_beta_0.65,0.65,0.4112305026668137
s6_mixed,2,fixed_beta_0.70,0.7,0.40811385609498513
s6_mixed,2,fixed_beta_0.75,0.75,0.42190511946246817
s6_mixed,2,fixed_beta_0.80,0.8,0.4142703219756413
s6_mixed,2,fixed_beta_0.85,0.85,0.4211148132918177
s6_mixed,2,fixed_beta_0.90,0.9,0.416634659488847
s6_mixed,2,fixed_beta_0.95,0.95,0.4164515699970074
s6_mixed,2,fixed_beta_1.00,1.0,0.42182284702311107
s6_mixed,2,amgtp_adaptive,,0.41477229170555463
s6_mixed,2,m5b_smooth0.001,,0.42102984654440756
s6_mixed,2,m5b_smooth0.1,,0.4215701998949226
s6_mixed,2,ensemble3,,0.4078346563878523
