regime,seed,config,beta,ll
s2_gradual,1,fixed_beta_0.00,0.0,0.35269003447954894
s2_gradual,1,fixed_beta_0.05,0.05,0.3527572314332877
s2_gradual,1,fixed_beta_0.10,0.1,0.35283255652880097
s2_gradual,1,fixed_beta_0.15,0.15,0.35291742793131775
s2_gradual,1,fixed_beta_0.20,0.2,0.3530135665535489
s2_gradual,1,fixed_beta_0.25,0.25,0.35312292728200945
s2_gradual,1,fixed_beta_0.30,0.3,0.3532482792244646
s2_gradual,1,fixed_beta_0.35,0.35,0.35339372845089156
s2_gradual,1,fixed_beta_0.40,0.4,0.3535646133973071
s2_gradual,1,fixed_beta_0.45,0.45,0.35376818336610105
s2_gradual,1,fixed_beta_0.50,0.5,0.3540148395354159
s2_gradual,1,fixed_beta_0.55,0.55,0.3543199028122222
s2_gradual,1,fixed_beta_0.60,0.6,0.3547070313508326
s2_gradual,1,fixed_beta_0.65,0.65,0.35521510643260057
s2_gradual,1,fixed_beta_0.70,0.7,0.3559101175275162
s2_gradual,1,fixed_beta_0.75,0.75,0.3569073338293309
s2_gradual,1,fixed_beta_0.80,0.8,0.3584236832963755
s2_gradual,1,fixed_beta_0.85,0.85,0.36088506363578526
s2_gradual,1,fixed_beta_0.90,0.9,0.36513277851416137
s2_gradual,1,fixed_beta_0.95,0.95,0.3724918353224229
s2_gradual,1,fixed_beta_1.00,1.0,0.38142694267121063
s2_gradual,1,amgtp_adaptive,,0.3537378312372925
s2_gradual,1,m5b_smooth0.001,,0.35271916759223554
s2_gradual,1,m5b_smooth0.1,,0.3533892585968954
s2_gradual,1,ensemble3,,0.35369911467280946
