regime,seed,config,beta,ll
s3_recurring,1,fixed_beta_0.00,0.0,0.4295488832297248
s3_recurring,1,fixed_beta_0.05,0.05,0.44082447902069555
s3_recurring,1,fixed_beta_0.10,0.1,0.43372288453362107
s3_recurring,1,fixed_beta_0.15,0.15,0.43061553460098156
s3_recurring,1,fixed_beta_0.20,0.2,0.42699848855100364
s3_recurring,1,fixed_beta_0.25,0.25,0.4328927513090897
s3_recurring,1,fixed_beta_0.30,0.3,0.43177403692477917
s3_recurring,1,fixed_beta_0.35,0.35,0.4294136278553042
s3_recurring,1,fixed_beta_0.40,0.4,0.43517598528495294
s3_recurring,1,fixed_beta_0.45,0.45,0.4334811321934867
s3_recurring,1,fixed_beta_0.50,0.5,0.4304660532533676
s3_recurring,1,fixed_beta_0.55,0.55,0.43207122138324106
s3_recurring,1,fixed_beta_0.60,0.6,0.42773632033130304
s3_recurring,1,fixed_beta_0.65,0.65,0.4258948096293809
s3_recurring,1,fixed_beta_0.70,0.7,0.42456471129609086
s3_recurring,1,fixed_beta_0.75,0.75,0.42335353241571305
s3_recurring,1,fixed_beta_0.80,0.8,0.4236654344338562
s3_recurring,1,fixed_beta_0.85,0.85,0.42264877298534215
s3_recurring,1,fixed_beta_0.90,0.9,0.42348307249591244
s3_recurring,1,fixed_beta_0.95,0.95,0.4262213010973186
s3_recurring,1,fixed_beta_1.00,1.0,0.431021943405368
s3_recurring,1,amgtp_adaptive,,0.42198633027252225
s3_recurring,1,m5b_smooth0.001,,0.42836491121302545
s3_recurring,1,m5b_smooth0.1,,0.4186462838559512
s3_recurring,1,ensemble3,,0.4210303904119805
