regime,seed,config,beta,ll
s1_abrupt,2,fixed_beta_0.00,0.0,0.34975504865915047
s1_abrupt,2,fixed_beta_0.05,0.05,0.34985724596501455
s1_abrupt,2,fixed_beta_0.10,0.1,0.34997340913948904
s1_abrupt,2,fixed_beta_0.15,0.15,0.35011430551838235
s1_abrupt,2,fixed_beta_0.20,0.2,0.35022632321850145
s1_abrupt,2,fixed_beta_0.25,0.25,0.3503360974736855
s1_abrupt,2,fixed_beta_0.30,0.3,0.35044959368442385
s1_abrupt,2,fixed_beta_0.35,0.35,0.35062675840385316
s1_abrupt,2,fixed_beta_0.40,0.4,0.3509380419700733
s1_abrupt,2,fixed_beta_0.45,0.45,0.35161471963061547
s1_abrupt,2,fixed_beta_0.50,0.5,0.35169830438294797
s1_abrupt,2,fixed_beta_0.55,0.55,0.35191185623827714
s1_abrupt,2,fixed_beta_0.60,0.6,0.35254587696010814
s1_abrupt,2,fixed_beta_0.65,0.65,0.3534264741302985
s1_abrupt,2,fixed_beta_0.70,0.7,0.3546021696561236
s1_abrupt,2,fixed_beta_0.75,0.75,0.35645112524492795
s1_abrupt,2,fixed_beta_0.80,0.8,0.35927130394364365
s1_abrupt,2,fixed_beta_0.85,0.85,0.3637347782436966
s1_abrupt,2,fixed_beta_0.90,0.9,0.37050662824444175
s1_abrupt,2,fixed_beta_0.95,0.95,0.3796308398703808
s1_abrupt,2,fixed_beta_1.00,1.0,0.3917811890330803
s1_abrupt,2,amgtp_adaptive,,0.3505915062307127
s1_abrupt,2,m5b_smooth0.001,,0.3497635448983228
s1_abrupt,2,m5b_smooth0.1,,0.3648560097906029
s1_abrupt,2,ensemble3,,0.35075820710071665
