regime,seed,config,beta,ll
s3c_recurring_p11,22,fixed_beta_0.00,0.0,0.44224655738340185
s3c_recurring_p11,22,fixed_beta_0.05,0.05,0.4412376266418912
s3c_recurring_p11,22,fixed_beta_0.10,0.1,0.4424099201452272
s3c_recurring_p11,22,fixed_beta_0.15,0.15,0.44151852611041525
s3c_recurring_p11,22,fixed_beta_0.20,0.2,0.4415111434073553
s3c_recurring_p11,22,fixed_beta_0.25,0.25,0.4419888736893661
s3c_recurring_p11,22,fixed_beta_0.30,0.3,0.4413929043728109
s3c_recurring_p11,22,fixed_beta_0.35,0.35,0.4406539774350366
s3c_recurring_p11,22,fixed_beta_0.40,0.4,0.44100818741409936
s3c_recurring_p11,22,fixed_beta_0.45,0.45,0.4396566648503863
s3c_recurring_p11,22,fixed_beta_0.50,0.5,0.44246798312216484
s3c_recurring_p11,22,fixed_beta_0.55,0.55,0.4413481582006044
s3c_recurring_p11,22,fixed_beta_0.60,0.6,0.44073829727571645
s3c_recurring_p11,22,fixed_beta_0.65,0.65,0.4395697801747475
s3c_recurring_p11,22,fixed_beta_0.70,0.7,0.4386518175184913
s3c_recurring_p11,22,fixed_beta_0.75,0.75,0.437626768834189
s3c_recurring_p11,22,fixed_beta_0.80,0.8,0.4371503599309234
s3c_recurring_p11,22,fixed_beta_0.85,0.85,0.4382716724682293
s3c_recurring_p11,22,fixed_beta_0.90,0.9,0.4391637537402405
s3c_recurring_p11,22,fixed_beta_0.95,0.95,0.44320532825809816
s3c_recurring_p11,22,fixed_beta_1.00,1.0,0.45198397992620354
s3c_recurring_p11,22,amgtp_adaptive,,0.4371895276613589
s3c_recurring_p11,22,m5b_smooth0.001,,0.44452606248304233
s3c_recurring_p11,22,m5b_smooth0.1,,0.43446915502507744
s3c_recurring_p11,22,ensemble3,,0.4356765682891644
