regime,seed,config,beta,ll
s1_abrupt,26,fixed_beta_0.00,0.0,0.3479095453860163
s1_abrupt,26,fixed_beta_0.05,0.05,0.3479207674541147
s1_abrupt,26,fixed_beta_0.10,0.1,0.34806034518577367
s1_abrupt,26,fixed_beta_0.15,0.15,0.34822358081460897
s1_abrupt,26,fixed_beta_0.20,0.2,0.34830963192776565
s1_abrupt,26,fixed_beta_0.25,0.25,0.3484315994975709
s1_abrupt,26,fixed_beta_0.30,0.3,0.3485891415463196
s1_abrupt,26,fixed_beta_0.35,0.35,0.3487555308403845
s1_abrupt,26,fixed_beta_0.40,0.4,0.34898843085057146
s1_abrupt,26,fixed_beta_0.45,0.45,0.34913637706099243
s1_abrupt,26,fixed_beta_0.50,0.5,0.34954991383991224
s1_abrupt,26,fixed_beta_0.55,0.55,0.35004457611653605
s1_abrupt,26,fixed_beta_0.60,0.6,0.35073624269525
s1_abrupt,26,fixed_beta_0.65,0.65,0.3517569849433304
s1_abrupt,26,fixed_beta_0.70,0.7,0.3534065847214731
s1_abrupt,26,fixed_beta_0.75,0.75,0.355775883756888
s1_abrupt,26,fixed_beta_0.80,0.8,0.359104061150296
s1_abrupt,26,fixed_beta_0.85,0.85,0.36394278214575704
s1_abrupt,26,fixed_beta_0.90,0.9,0.36973406526118985
s1_abrupt,26,fixed_beta_0.95,0.95,0.37871996499781635
s1_abrupt,26,fixed_beta_1.00,1.0,0.3905959003620367
s1_abrupt,26,amgtp_adaptive,,0.3487976977143891
s1_abrupt,26,m5b_smooth0.001,,0.34785666403243964
s1_abrupt,26,m5b_smooth0.1,,0.3510572012471605
s1_abrupt,26,ensemble3,,0.34887457221219514
