regime,seed,config,beta,ll
s7_opposing_recurring,25,fixed_beta_0.00,0.0,0.4559746008772683
s7_opposing_recurring,25,fixed_beta_0.05,0.05,0.4559891602638772
s7_opposing_recurring,25,fixed_beta_0.10,0.1,0.4559214525474744
s7_opposing_recurring,25,fixed_beta_0.15,0.15,0.4556899923131674
s7_opposing_recurring,25,fixed_beta_0.20,0.2,0.4551291920993136
s7_opposing_recurring,25,fixed_beta_0.25,0.25,0.45574332709263377
s7_opposing_recurring,25,fixed_beta_0.30,0.3,0.4558388097016252
s7_opposing_recurring,25,fixed_beta_0.35,0.35,0.45571289027271417
s7_opposing_recurring,25,fixed_beta_0.40,0.4,0.45614131377821904
s7_opposing_recurring,25,fixed_beta_0.45,0.45,0.4548635981325491
s7_opposing_recurring,25,fixed_beta_0.50,0.5,0.4549138491491109
s7_opposing_recurring,25,fixed_beta_0.55,0.55,0.45614013296417827
s7_opposing_recurring,25,fixed_beta_0.60,0.6,0.45650680073739375
s7_opposing_recurring,25,fixed_beta_0.65,0.65,0.4549796407590765
s7_opposing_recurring,25,fixed_beta_0.70,0.7,0.456303120821722
s7_opposing_recurring,25,fixed_beta_0.75,0.75,0.4580001040174922
s7_opposing_recurring,25,fixed_beta_0.80,0.8,0.45796997122688676
s7_opposing_recurring,25,fixed_beta_0.85,0.85,0.4580624453515297
s7_opposing_recurring,25,fixed_beta_0.90,0.9,0.4582553216641386
s7_opposing_recurring,25,fixed_beta_0.95,0.95,0.4626929242154457
s7_opposing_recurring,25,fixed_beta_1.00,1.0,0.47037879195698445
s7_opposing_recurring,25,amgtp_adaptive,,0.455517991473199
s7_opposing_recurring,25,m5b_smooth0.001,,0.45546511523212585
s7_opposing_recurring,25,m5b_smooth0.1,,0.45126441128422007
s7_opposing_recurring,25,ensemble3,,0.4516280421845037
