regime,seed,config,beta,ll
s4_local,20,fixed_beta_0.00,0.0,0.42630181446762205
s4_local,20,fixed_beta_0.05,0.05,0.427717956470186
s4_local,20,fixed_beta_0.10,0.1,0.42915799612868777
s4_local,20,fixed_beta_0.15,0.15,0.4305352797093418
s4_local,20,fixed_beta_0.20,0.2,0.4319369458365308
s4_local,20,fixed_beta_0.25,0.25,0.43333948996349664
s4_local,20,fixed_beta_0.30,0.3,0.43475992817850695
s4_local,20,fixed_beta_0.35,0.35,0.436220926974832
s4_local,20,fixed_beta_0.40,0.4,0.4375289166563269
s4_local,20,fixed_beta_0.45,0.45,0.4389987586038211
s4_local,20,fixed_beta_0.50,0.5,0.44038700787926083
s4_local,20,fixed_beta_0.55,0.55,0.4418465576677893
s4_local,20,fixed_beta_0.60,0.6,0.4432266102771107
s4_local,20,fixed_beta_0.65,0.65,0.444713937140359
s4_local,20,fixed_beta_0.70,0.7,0.4459650927829835
s4_local,20,fixed_beta_0.75,0.75,0.44743782853016156
s4_local,20,fixed_beta_0.80,0.8,0.44909603572799783
s4_local,20,fixed_beta_0.85,0.85,0.45062665477609715
s4_local,20,fixed_beta_0.90,0.9,0.4527734169266012
s4_local,20,fixed_beta_0.95,0.95,0.45702311776916016
s4_local,20,fixed_beta_1.00,1.0,0.4673865764700355
s4_local,20,amgtp_adaptive,,0.42862061539743174
s4_local,20,m5b_smooth0.001,,0.42621482427862134
s4_local,20,m5b_smooth0.1,,0.43340690048959246
s4_local,20,ensemble3,,0.42729219202367996
