regime,seed,config,beta,ll
s3b_recurring_p9,2,fixed_beta_0.00,0.0,0.42605452850213776
s3b_recurring_p9,2,fixed_beta_0.05,0.05,0.4267030420978465
s3b_recurring_p9,2,fixed_beta_0.10,0.1,0.42677154457858985
s3b_recurring_p9,2,fixed_beta_0.15,0.15,0.4265928617117289
s3b_recurring_p9,2,fixed_beta_0.20,0.2,0.4257852894866327
s3b_recurring_p9,2,fixed_beta_0.25,0.25,0.4265195646692855
s3b_recurring_p9,2,fixed_beta_0.30,0.3,0.4258324441798033
s3b_recurring_p9,2,fixed_beta_0.35,0.35,0.42597950528449124
s3b_recurring_p9,2,fixed_beta_0.40,0.4,0.4253524266146919
s3b_recurring_p9,2,fixed_beta_0.45,0.45,0.4260573492074455
s3b_recurring_p9,2,fixed_beta_0.50,0.5,0.42559982223367254
s3b_recurring_p9,2,fixed_beta_0.55,0.55,0.4256325410517728
s3b_recurring_p9,2,fixed_beta_0.60,0.6,0.42624305609573354
s3b_recurring_p9,2,fixed_beta_0.65,0.65,0.4262891080421724
s3b_recurring_p9,2,fixed_beta_0.70,0.7,0.4258680395818042
s3b_recurring_p9,2,fixed_beta_0.75,0.75,0.4260513568983755
s3b_recurring_p9,2,fixed_beta_0.80,0.8,0.4271365777071418
s3b_recurring_p9,2,fixed_beta_0.85,0.85,0.4289395116179309
s3b_recurring_p9,2,fixed_beta_0.90,0.9,0.43159406490243335
s3b_recurring_p9,2,fixed_beta_0.95,0.95,0.4370941737486986
s3b_recurring_p9,2,fixed_beta_1.00,1.0,0.4475379437838526
s3b_recurring_p9,2,amgtp_adaptive,,0.4254292968203702
s3b_recurring_p9,2,m5b_smooth0.001,,0.42664958195778113
s3b_recurring_p9,2,m5b_smooth0.1,,0.42268174894704114
s3b_recurring_p9,2,ensemble3,,0.4236556125390524
