regime,seed,config,beta,ll
s3_recurring,25,fixed_beta_0.00,0.0,0.4571916276623726
s3_recurring,25,fixed_beta_0.05,0.05,0.45406308982146965
s3_recurring,25,fixed_beta_0.10,0.1,0.46819654233418045
s3_recurring,25,fixed_beta_0.15,0.15,0.46323441190675096
s3_recurring,25,fixed_beta_0.20,0.2,0.4637217368661542
s3_recurring,25,fixed_beta_0.25,0.25,0.46543314932114804
s3_recurring,25,fixed_beta_0.30,0.3,0.4531825657143302
s3_recurring,25,fixed_beta_0.35,0.35,0.46273784347890284
s3_recurring,25,fixed_beta_0.40,0.4,0.4702932634657887
s3_recurring,25,fixed_beta_0.45,0.45,0.4573990876977781
s3_recurring,25,fixed_beta_0.50,0.5,0.4599082260534813
s3_recurring,25,fixed_beta_0.55,0.55,0.45778393609237683
s3_recurring,25,fixed_beta_0.60,0.6,0.4561844112076327
s3_recurring,25,fixed_beta_0.65,0.65,0.45521478626072576
s3_recurring,25,fixed_beta_0.70,0.7,0.45188445357533846
s3_recurring,25,fixed_beta_0.75,0.75,0.4495264743337965
s3_recurring,25,fixed_beta_0.80,0.8,0.44769428419219703
s3_recurring,25,fixed_beta_0.85,0.85,0.4465845137577679
s3_recurring,25,fixed_beta_0.90,0.9,0.447834157624175
s3_recurring,25,fixed_beta_0.95,0.95,0.4500285753067563
s3_recurring,25,fixed_beta_1.00,1.0,0.4548860024808147
s3_recurring,25,amgtp_adaptive,,0.44489400390472844
s3_recurring,25,m5b_smooth0.001,,0.4533216679961757
s3_recurring,25,m5b_smooth0.1,,0.4427513239719305
s3_recurring,25,ensemble3,,0.44800844152731284
