regime,seed,config,beta,ll
s7_opposing_recurring,4,fixed_beta_0.00,0.0,0.4386516840044477
s7_opposing_recurring,4,fixed_beta_0.05,0.05,0.43920906925923514
s7_opposing_recurring,4,fixed_beta_0.10,0.1,0.43941091006014993
s7_opposing_recurring,4,fixed_beta_0.15,0.15,0.43858111086411267
s7_opposing_recurring,4,fixed_beta_0.20,0.2,0.43933210336447576
s7_opposing_recurring,4,fixed_beta_0.25,0.25,0.4383656155018719
s7_opposing_recurring,4,fixed_beta_0.30,0.3,0.4383499067727429
s7_opposing_recurring,4,fixed_beta_0.35,0.35,0.4389641523670729
s7_opposing_recurring,4,fixed_beta_0.40,0.4,0.43831003848474726
s7_opposing_recurring,4,fixed_beta_0.45,0.45,0.4378654171590187
s7_opposing_recurring,4,fixed_beta_0.50,0.5,0.43759437619452624
s7_opposing_recurring,4,fixed_beta_0.55,0.55,0.43855922281639753
s7_opposing_recurring,4,fixed_beta_0.60,0.6,0.4387175721585842
s7_opposing_recurring,4,fixed_beta_0.65,0.65,0.4380985005856088
s7_opposing_recurring,4,fixed_beta_0.70,0.7,0.43891491308368485
s7_opposing_recurring,4,fixed_beta_0.75,0.75,0.44050620962043024
s7_opposing_recurring,4,fixed_beta_0.80,0.8,0.4409098086404293
s7_opposing_recurring,4,fixed_beta_0.85,0.85,0.4413044984225679
s7_opposing_recurring,4,fixed_beta_0.90,0.9,0.4423433653250768
s7_opposing_recurring,4,fixed_beta_0.95,0.95,0.44557814130970747
s7_opposing_recurring,4,fixed_beta_1.00,1.0,0.4535766422658031
s7_opposing_recurring,4,amgtp_adaptive,,0.43840850199829096
s7_opposing_recurring,4,m5b_smooth0.001,,0.43867480715876367
s7_opposing_recurring,4,m5b_smooth0.1,,0.43525768072915216
s7_opposing_recurring,4,ensemble3,,0.43592210990822877
