regime,seed,config,beta,ll
s3d_recurring_p17,29,fixed_beta_0.00,0.0,0.42371798466599736
s3d_recurring_p17,29,fixed_beta_0.05,0.05,0.43775386360920215
s3d_recurring_p17,29,fixed_beta_0.10,0.1,0.4326360584958169
s3d_recurring_p17,29,fixed_beta_0.15,0.15,0.4518078914701048
s3d_recurring_p17,29,fixed_beta_0.20,0.2,0.4378171321068798
s3d_recurring_p17,29,fixed_beta_0.25,0.25,0.44163635703494164
s3d_recurring_p17,29,fixed_beta_0.30,0.3,0.4257542233752356
s3d_recurring_p17,29,fixed_beta_0.35,0.35,0.43658238234815583
s3d_recurring_p17,29,fixed_beta_0.40,0.4,0.43423863544342817
s3d_recurring_p17,29,fixed_beta_0.45,0.45,0.4304537730201397
s3d_recurring_p17,29,fixed_beta_0.50,0.5,0.4338777311704211
s3d_recurring_p17,29,fixed_beta_0.55,0.55,0.4185454194684318
s3d_recurring_p17,29,fixed_beta_0.60,0.6,0.4239670458130015
s3d_recurring_p17,29,fixed_beta_0.65,0.65,0.4146546854268845
s3d_recurring_p17,29,fixed_beta_0.70,0.7,0.4232349252851093
s3d_recurring_p17,29,fixed_beta_0.75,0.75,0.41679177911181453
s3d_recurring_p17,29,fixed_beta_0.80,0.8,0.41499794678522545
s3d_recurring_p17,29,fixed_beta_0.85,0.85,0.4167571133195865
s3d_recurring_p17,29,fixed_beta_0.90,0.9,0.41832725304526197
s3d_recurring_p17,29,fixed_beta_0.95,0.95,0.42245662462348976
s3d_recurring_p17,29,fixed_beta_1.00,1.0,0.4247042165635106
s3d_recurring_p17,29,amgtp_adaptive,,0.41624461962494963
s3d_recurring_p17,29,m5b_smooth0.001,,0.42568490465528824
s3d_recurring_p17,29,m5b_smooth0.1,,0.4111512130897534
s3d_recurring_p17,29,ensemble3,,0.416293469362277
