regime,seed,config,beta,ll
s0_none,20,fixed_beta_0.00,0.0,0.29434975858488155
s0_none,20,fixed_beta_0.05,0.05,0.29443218100724095
s0_none,20,fixed_beta_0.10,0.1,0.29452203989539316
s0_none,20,fixed_beta_0.15,0.15,0.2946205403932782
s0_none,20,fixed_beta_0.20,0.2,0.29472919316312807
s0_none,20,fixed_beta_0.25,0.25,0.2948498694514732
s0_none,20,fixed_beta_0.30,0.3,0.29498495119685414
s0_none,20,fixed_beta_0.35,0.35,0.295137518083928
s0_none,20,fixed_beta_0.40,0.4,0.29531157388724705
s0_none,20,fixed_beta_0.45,0.45,0.2955124794910406
s0_none,20,fixed_beta_0.50,0.5,0.29574746223922266
s0_none,20,fixed_beta_0.55,0.55,0.2960266041000132
s0_none,20,fixed_beta_0.60,0.6,0.2963644057649437
s0_none,20,fixed_beta_0.65,0.65,0.29678261865503125
s0_none,20,fixed_beta_0.70,0.7,0.2973158429202323
s0_none,20,fixed_beta_0.75,0.75,0.298023625176176
s0_none,20,fixed_beta_0.80,0.8,0.29901772152636175
s0_none,20,fixed_beta_0.85,0.85,0.3005434748134766
s0_none,20,fixed_beta_0.90,0.9,0.3032703941511207
s0_none,20,fixed_beta_0.95,0.95,0.309401729440824
s0_none,20,fixed_beta_1.00,1.0,0.3204600002603073
s0_none,20,amgtp_adaptive,,0.29545847448028634
s0_none,20,m5b_smooth0.001,,0.29432481770130364
s0_none,20,m5b_smooth0.1,,0.29448863701626027
s0_none,20,ensemble3,,0.2942659981443945
