regime,seed,config,beta,ll
s3d_recurring_p17,23,fixed_beta_0.00,0.0,0.44330812356559673
s3d_recurring_p17,23,fixed_beta_0.05,0.05,0.4444038819718484
s3d_recurring_p17,23,fixed_beta_0.10,0.1,0.44962732275887823
s3d_recurring_p17,23,fixed_beta_0.15,0.15,0.4402207335401717
s3d_recurring_p17,23,fixed_beta_0.20,0.2,0.44576048478321845
s3d_recurring_p17,23,fixed_beta_0.25,0.25,0.4415694842710089
s3d_recurring_p17,23,fixed_beta_0.30,0.3,0.4711219474974138
s3d_recurring_p17,23,fixed_beta_0.35,0.35,0.45191833888934324
s3d_recurring_p17,23,fixed_beta_0.40,0.4,0.44214138594571406
s3d_recurring_p17,23,fixed_beta_0.45,0.45,0.44742800042478853
s3d_recurring_p17,23,fixed_beta_0.50,0.5,0.4389165102284838
s3d_recurring_p17,23,fixed_beta_0.55,0.55,0.43789832350686975
s3d_recurring_p17,23,fixed_beta_0.60,0.6,0.43793513928222794
s3d_recurring_p17,23,fixed_beta_0.65,0.65,0.4316666523794604
s3d_recurring_p17,23,fixed_beta_0.70,0.7,0.44120947427669166
s3d_recurring_p17,23,fixed_beta_0.75,0.75,0.43279485764714765
s3d_recurring_p17,23,fixed_beta_0.80,0.8,0.43348311931981476
s3d_recurring_p17,23,fixed_beta_0.85,0.85,0.43374717077035957
s3d_recurring_p17,23,fixed_beta_0.90,0.9,0.4334655015632564
s3d_recurring_p17,23,fixed_beta_0.95,0.95,0.43962633350302605
s3d_recurring_p17,23,fixed_beta_1.00,1.0,0.4412531413275906
s3d_recurring_p17,23,amgtp_adaptive,,0.4320107570106175
s3d_recurring_p17,23,m5b_smooth0.001,,0.4485256461291934
s3d_recurring_p17,23,m5b_smooth0.1,,0.42813549200554724
s3d_recurring_p17,23,ensemble3,,0.4302812867201149
