regime,seed,config,beta,ll
s0_none,23,fixed_beta_0.00,0.0,0.32600440212766035
s0_none,23,fixed_beta_0.05,0.05,0.3260861519050617
s0_none,23,fixed_beta_0.10,0.1,0.32617505882845665
s0_none,23,fixed_beta_0.15,0.15,0.3262722676598796
s0_none,23,fixed_beta_0.20,0.2,0.3263792077432104
s0_none,23,fixed_beta_0.25,0.25,0.32649764268179043
s0_none,23,fixed_beta_0.30,0.3,0.3266298224375565
s0_none,23,fixed_beta_0.35,0.35,0.32677867286307094
s0_none,23,fixed_beta_0.40,0.4,0.3269480546345091
s0_none,23,fixed_beta_0.45,0.45,0.32714332608241303
s0_none,23,fixed_beta_0.50,0.5,0.3273719875902541
s0_none,23,fixed_beta_0.55,0.55,0.3276445098479701
s0_none,23,fixed_beta_0.60,0.6,0.3279754960560248
s0_none,23,fixed_beta_0.65,0.65,0.3283866917692727
s0_none,23,fixed_beta_0.70,0.7,0.32891279201719026
s0_none,23,fixed_beta_0.75,0.75,0.3296140096999678
s0_none,23,fixed_beta_0.80,0.8,0.3306074747786135
s0_none,23,fixed_beta_0.85,0.85,0.3321480591202232
s0_none,23,fixed_beta_0.90,0.9,0.33493610097568877
s0_none,23,fixed_beta_0.95,0.95,0.34143533279420685
s0_none,23,fixed_beta_1.00,1.0,0.35422432476350507
s0_none,23,amgtp_adaptive,,0.32709389556148555
s0_none,23,m5b_smooth0.001,,0.32596866000631913
s0_none,23,m5b_smooth0.1,,0.32656007359445477
s0_none,23,ensemble3,,0.3260130222527673
