regime,seed,config,beta,ll
s1_abrupt,22,fixed_beta_0.00,0.0,0.34223583574578437
s1_abrupt,22,fixed_beta_0.05,0.05,0.3423568996887137
s1_abrupt,22,fixed_beta_0.10,0.1,0.34244743091105456
s1_abrupt,22,fixed_beta_0.15,0.15,0.3425423038433905
s1_abrupt,22,fixed_beta_0.20,0.2,0.34264688398914495
s1_abrupt,22,fixed_beta_0.25,0.25,0.342769830201418
s1_abrupt,22,fixed_beta_0.30,0.3,0.3429148705159105
s1_abrupt,22,fixed_beta_0.35,0.35,0.34309683444669065
s1_abrupt,22,fixed_beta_0.40,0.4,0.34333547400931125
s1_abrupt,22,fixed_beta_0.45,0.45,0.3436474232449991
s1_abrupt,22,fixed_beta_0.50,0.5,0.3440973836146531
s1_abrupt,22,fixed_beta_0.55,0.55,0.34466314393333564
s1_abrupt,22,fixed_beta_0.60,0.6,0.3454029046574783
s1_abrupt,22,fixed_beta_0.65,0.65,0.3460497923374511
s1_abrupt,22,fixed_beta_0.70,0.7,0.34746120246390927
s1_abrupt,22,fixed_beta_0.75,0.75,0.34963256498445044
s1_abrupt,22,fixed_beta_0.80,0.8,0.35298113811255066
s1_abrupt,22,fixed_beta_0.85,0.85,0.3579859664524074
s1_abrupt,22,fixed_beta_0.90,0.9,0.3646329036215381
s1_abrupt,22,fixed_beta_0.95,0.95,0.37359730891271153
s1_abrupt,22,fixed_beta_1.00,1.0,0.38522614324627186
s1_abrupt,22,amgtp_adaptive,,0.3430626228398285
s1_abrupt,22,m5b_smooth0.001,,0.342194170929579
s1_abrupt,22,m5b_smooth0.1,,0.35170441360820875
s1_abrupt,22,ensemble3,,0.343213475150822
