regime,seed,config,beta,ll
s6_mixed,3,fixed_beta_0.00,0.0,0.4202014953356044
s6_mixed,3,fixed_beta_0.05,0.05,0.42502614910331643
s6_mixed,3,fixed_beta_0.10,0.1,0.40609627761817274
s6_mixed,3,fixed_beta_0.15,0.15,0.4171366132313491
s6_mixed,3,fixed_beta_0.20,0.2,0.4100672747828633
s6_mixed,3,fixed_beta_0.25,0.25,0.41775167762465343
s6_mixed,3,fixed_beta_0.30,0.3,0.4841289174752945
s6_mixed,3,fixed_beta_0.35,0.35,0.45808034176854306
s6_mixed,3,fixed_beta_0.40,0.4,0.47886577532546765
s6_mixed,3,fixed_beta_0.45,0.45,0.4142830528184748
s6_mixed,3,fixed_beta_0.50,0.5,0.4732210221284536
s6_mixed,3,fixed_beta_0.55,0.55,0.43491231397812863
s6_mixed,3,fixed_beta_0.60,0.6,0.44133841845337224
s6_mixed,3,fixed_beta_0.65,0.65,0.40651763480143877
s6_mixed,3,fixed_beta_0.70,0.7,0.4061714737218107
s6_mixed,3,fixed_beta_0.75,0.75,0.4218897179840722
s6_mixed,3,fixed_beta_0.80,0.8,0.4163264109076864
s6_mixed,3,fixed_beta_0.85,0.85,0.41208156064209855
s6_mixed,3,fixed_beta_0.90,0.9,0.4112216152302762
s6_mixed,3,fixed_beta_0.95,0.95,0.41370081324195596
s6_mixed,3,fixed_beta_1.00,1.0,0.42329569416610036
s6_mixed,3,amgtp_adaptive,,0.41595309618980636
s6_mixed,3,m5b_smooth0.001,,0.4203663922753705
s6_mixed,3,m5b_smooth0.1,,0.4110905522247988
s6_mixed,3,ensemble3,,0.4112051619502222
