regime,seed,config,beta,ll
s5_opposing_local,1,fixed_beta_0.00,0.0,0.48577034777730793
s5_opposing_local,1,fixed_beta_0.05,0.05,0.486284414206775
s5_opposing_local,1,fixed_beta_0.10,0.1,0.4864946798477194
s5_opposing_local,1,fixed_beta_0.15,0.15,0.4865904330907515
s5_opposing_local,1,fixed_beta_0.20,0.2,0.486642761889302
s5_opposing_local,1,fixed_beta_0.25,0.25,0.48668194633683676
s5_opposing_local,1,fixed_beta_0.30,0.3,0.48657816765695355
s5_opposing_local,1,fixed_beta_0.35,0.35,0.48683692686056684
s5_opposing_local,1,fixed_beta_0.40,0.4,0.487611121646442
s5_opposing_local,1,fixed_beta_0.45,0.45,0.48839785282469445
s5_opposing_local,1,fixed_beta_0.50,0.5,0.49155539669385334
s5_opposing_local,1,fixed_beta_0.55,0.55,0.490439034754462
s5_opposing_local,1,fixed_beta_0.60,0.6,0.49020898456772627
s5_opposing_local,1,fixed_beta_0.65,0.65,0.490367322331273
s5_opposing_local,1,fixed_beta_0.70,0.7,0.49055900783967143
s5_opposing_local,1,fixed_beta_0.75,0.75,0.49101456224731777
s5_opposing_local,1,fixed_beta_0.80,0.8,0.4920165982662995
s5_opposing_local,1,fixed_beta_0.85,0.85,0.49364484394644814
s5_opposing_local,1,fixed_beta_0.90,0.9,0.4960661100192308
s5_opposing_local,1,fixed_beta_0.95,0.95,0.500644655777837
s5_opposing_local,1,fixed_beta_1.00,1.0,0.5083742630463001
s5_opposing_local,1,amgtp_adaptive,,0.48796174020914485
s5_opposing_local,1,m5b_smooth0.001,,0.48518788185825296
s5_opposing_local,1,m5b_smooth0.1,,0.49365435627851467
s5_opposing_local,1,ensemble3,,0.48612256404399506
