regime,seed,config,beta,ll
s3e_recurring_p21,2,fixed_beta_0.00,0.0,0.43282114316832143
s3e_recurring_p21,2,fixed_beta_0.05,0.05,0.4395114168252762
s3e_recurring_p21,2,fixed_beta_0.10,0.1,0.42567311873002106
s3e_recurring_p21,2,fixed_beta_0.15,0.15,0.4296377358478109
s3e_recurring_p21,2,fixed_beta_0.20,0.2,0.4502494317121356
s3e_recurring_p21,2,fixed_beta_0.25,0.25,0.4471730152426575
s3e_recurring_p21,2,fixed_beta_0.30,0.3,0.433367876021923
s3e_recurring_p21,2,fixed_beta_0.35,0.35,0.4270732732553335
s3e_recurring_p21,2,fixed_beta_0.40,0.4,0.4331567634456828
s3e_recurring_p21,2,fixed_beta_0.45,0.45,0.4218263970298131
s3e_recurring_p21,2,fixed_beta_0.50,0.5,0.43219668606831896
s3e_recurring_p21,2,fixed_beta_0.55,0.55,0.42188386992096905
s3e_recurring_p21,2,fixed_beta_0.60,0.6,0.4311368625961467
s3e_recurring_p21,2,fixed_beta_0.65,0.65,0.4293934567665471
s3e_recurring_p21,2,fixed_beta_0.70,0.7,0.42110839047874365
s3e_recurring_p21,2,fixed_beta_0.75,0.75,0.4197919115426755
s3e_recurring_p21,2,fixed_beta_0.80,0.8,0.4168407087554038
s3e_recurring_p21,2,fixed_beta_0.85,0.85,0.4171875529685626
s3e_recurring_p21,2,fixed_beta_0.90,0.9,0.42237492515586794
s3e_recurring_p21,2,fixed_beta_0.95,0.95,0.4204307787392724
s3e_recurring_p21,2,fixed_beta_1.00,1.0,0.4279132738635552
s3e_recurring_p21,2,amgtp_adaptive,,0.4264278131073665
s3e_recurring_p21,2,m5b_smooth0.001,,0.4604069521496767
s3e_recurring_p21,2,m5b_smooth0.1,,0.41217358946436533
s3e_recurring_p21,2,ensemble3,,0.41548003449438187
