regime,seed,config,beta,ll
s3e_recurring_p21,26,fixed_beta_0.00,0.0,0.43656710916004293
s3e_recurring_p21,26,fixed_beta_0.05,0.05,0.44139967650272327
s3e_recurring_p21,26,fixed_beta_0.10,0.1,0.45011855764460945
s3e_recurring_p21,26,fixed_beta_0.15,0.15,0.4438447044396208
s3e_recurring_p21,26,fixed_beta_0.20,0.2,0.4541441547271227
s3e_recurring_p21,26,fixed_beta_0.25,0.25,0.4465808110173501
s3e_recurring_p21,26,fixed_beta_0.30,0.3,0.436886623685378
s3e_recurring_p21,26,fixed_beta_0.35,0.35,0.43714232249694696
s3e_recurring_p21,26,fixed_beta_0.40,0.4,0.4305792798669052
s3e_recurring_p21,26,fixed_beta_0.45,0.45,0.429840093738384
s3e_recurring_p21,26,fixed_beta_0.50,0.5,0.44433892256919355
s3e_recurring_p21,26,fixed_beta_0.55,0.55,0.43358657526589794
s3e_recurring_p21,26,fixed_beta_0.60,0.6,0.4356183500165223
s3e_recurring_p21,26,fixed_beta_0.65,0.65,0.42672317477677285
s3e_recurring_p21,26,fixed_beta_0.70,0.7,0.4269865937162093
s3e_recurring_p21,26,fixed_beta_0.75,0.75,0.43106136618802776
s3e_recurring_p21,26,fixed_beta_0.80,0.8,0.42709089609475154
s3e_recurring_p21,26,fixed_beta_0.85,0.85,0.4270542646290232
s3e_recurring_p21,26,fixed_beta_0.90,0.9,0.43190243448298576
s3e_recurring_p21,26,fixed_beta_0.95,0.95,0.4281101348771942
s3e_recurring_p21,26,fixed_beta_1.00,1.0,0.4361763162778692
s3e_recurring_p21,26,amgtp_adaptive,,0.42738454286664446
s3e_recurring_p21,26,m5b_smooth0.001,,0.4609579990522144
s3e_recurring_p21,26,m5b_smooth0.1,,0.4200629129757973
s3e_recurring_p21,26,ensemble3,,0.4213560343989392
