regime,seed,config,beta,ll
s3b_recurring_p9,28,fixed_beta_0.00,0.0,0.4410796207511928
s3b_recurring_p9,28,fixed_beta_0.05,0.05,0.44035622034317884
s3b_recurring_p9,28,fixed_beta_0.10,0.1,0.44030013264306744
s3b_recurring_p9,28,fixed_beta_0.15,0.15,0.44039580998049305
s3b_recurring_p9,28,fixed_beta_0.20,0.2,0.44018282367299566
s3b_recurring_p9,28,fixed_beta_0.25,0.25,0.43978468075693145
s3b_recurring_p9,28,fixed_beta_0.30,0.3,0.4399685891981865
s3b_recurring_p9,28,fixed_beta_0.35,0.35,0.44000743566503875
s3b_recurring_p9,28,fixed_beta_0.40,0.4,0.43974144296418505
s3b_recurring_p9,28,fixed_beta_0.45,0.45,0.44039874383231314
s3b_recurring_p9,28,fixed_beta_0.50,0.5,0.440801329763907
s3b_recurring_p9,28,fixed_beta_0.55,0.55,0.4404328790455557
s3b_recurring_p9,28,fixed_beta_0.60,0.6,0.4401379153760366
s3b_recurring_p9,28,fixed_beta_0.65,0.65,0.4405367505257169
s3b_recurring_p9,28,fixed_beta_0.70,0.7,0.4407141957621059
s3b_recurring_p9,28,fixed_beta_0.75,0.75,0.44140964201915805
s3b_recurring_p9,28,fixed_beta_0.80,0.8,0.44221055412217114
s3b_recurring_p9,28,fixed_beta_0.85,0.85,0.44281408517124926
s3b_recurring_p9,28,fixed_beta_0.90,0.9,0.4457149905651434
s3b_recurring_p9,28,fixed_beta_0.95,0.95,0.4524755105017391
s3b_recurring_p9,28,fixed_beta_1.00,1.0,0.4644113402243076
s3b_recurring_p9,28,amgtp_adaptive,,0.4413421752025946
s3b_recurring_p9,28,m5b_smooth0.001,,0.4405754128491039
s3b_recurring_p9,28,m5b_smooth0.1,,0.43773495280208075
s3b_recurring_p9,28,ensemble3,,0.4385908481519421
