regime,seed,config,beta,ll
s8_irregular_recurring,28,fixed_beta_0.00,0.0,0.505578168480597
s8_irregular_recurring,28,fixed_beta_0.05,0.05,0.5197824501154157
s8_irregular_recurring,28,fixed_beta_0.10,0.1,0.5005993712311703
s8_irregular_recurring,28,fixed_beta_0.15,0.15,0.5029056723498402
s8_irregular_recurring,28,fixed_beta_0.20,0.2,0.49455368973078384
s8_irregular_recurring,28,fixed_beta_0.25,0.25,0.4957271329337906
s8_irregular_recurring,28,fixed_beta_0.30,0.3,0.49006867689038475
s8_irregular_recurring,28,fixed_beta_0.35,0.35,0.49217813023770673
s8_irregular_recurring,28,fixed_beta_0.40,0.4,0.492744532466688
s8_irregular_recurring,28,fixed_beta_0.45,0.45,0.5111151536833894
s8_irregular_recurring,28,fixed_beta_0.50,0.5,0.4863727258547459
s8_irregular_recurring,28,fixed_beta_0.55,0.55,0.4893833758433998
s8_irregular_recurring,28,fixed_beta_0.60,0.6,0.4754104514430875
s8_irregular_recurring,28,fixed_beta_0.65,0.65,0.4726536938754241
s8_irregular_recurring,28,fixed_beta_0.70,0.7,0.4725205957368211
s8_irregular_recurring,28,fixed_beta_0.75,0.75,0.4669964798913846
s8_irregular_recurring,28,fixed_beta_0.80,0.8,0.46560906535236224
s8_irregular_recurring,28,fixed_beta_0.85,0.85,0.46153199475794604
s8_irregular_recurring,28,fixed_beta_0.90,0.9,0.4574262651443272
s8_irregular_recurring,28,fixed_beta_0.95,0.95,0.4609682943606828
s8_irregular_recurring,28,fixed_beta_1.00,1.0,0.4615783551560886
s8_irregular_recurring,28,amgtp_adaptive,,0.47178229077369865
s8_irregular_recurring,28,m5b_smooth0.001,,0.5004961637679358
s8_irregular_recurring,28,m5b_smooth0.1,,0.4749900719979295
s8_irregular_recurring,28,ensemble3,,0.4938320516524129
