regime,seed,config,beta,ll
s2_gradual,25,fixed_beta_0.00,0.0,0.36569897687196895
s2_gradual,25,fixed_beta_0.05,0.05,0.3657643399488057
s2_gradual,25,fixed_beta_0.10,0.1,0.36583619181103916
s2_gradual,25,fixed_beta_0.15,0.15,0.36591593365431013
s2_gradual,25,fixed_beta_0.20,0.2,0.36600273409882067
s2_gradual,25,fixed_beta_0.25,0.25,0.36610203229323407
s2_gradual,25,fixed_beta_0.30,0.3,0.3662174650827989
s2_gradual,25,fixed_beta_0.35,0.35,0.3663532525235946
s2_gradual,25,fixed_beta_0.40,0.4,0.36651518375507
s2_gradual,25,fixed_beta_0.45,0.45,0.36671069672004164
s2_gradual,25,fixed_beta_0.50,0.5,0.3669498675865079
s2_gradual,25,fixed_beta_0.55,0.55,0.36724821168041644
s2_gradual,25,fixed_beta_0.60,0.6,0.3676305987234995
s2_gradual,25,fixed_beta_0.65,0.65,0.3681359676922669
s2_gradual,25,fixed_beta_0.70,0.7,0.3688296030095143
s2_gradual,25,fixed_beta_0.75,0.75,0.3698325874432914
s2_gradual,25,fixed_beta_0.80,0.8,0.37138092066964185
s2_gradual,25,fixed_beta_0.85,0.85,0.37396648127470794
s2_gradual,25,fixed_beta_0.90,0.9,0.37863785511603054
s2_gradual,25,fixed_beta_0.95,0.95,0.3868161289956334
s2_gradual,25,fixed_beta_1.00,1.0,0.3972144020992195
s2_gradual,25,amgtp_adaptive,,0.366734945418008
s2_gradual,25,m5b_smooth0.001,,0.36566798078730617
s2_gradual,25,m5b_smooth0.1,,0.3685452373931265
s2_gradual,25,ensemble3,,0.36676002824929904
