regime,seed,config,beta,ll
s3b_recurring_p9,21,fixed_beta_0.00,0.0,0.43823489110547137
s3b_recurring_p9,21,fixed_beta_0.05,0.05,0.43884853561753023
s3b_recurring_p9,21,fixed_beta_0.10,0.1,0.4381846273254566
s3b_recurring_p9,21,fixed_beta_0.15,0.15,0.4381123404959313
s3b_recurring_p9,21,fixed_beta_0.20,0.2,0.43830608685261485
s3b_recurring_p9,21,fixed_beta_0.25,0.25,0.437859678462591
s3b_recurring_p9,21,fixed_beta_0.30,0.3,0.43798899035984956
s3b_recurring_p9,21,fixed_beta_0.35,0.35,0.4376990501388895
s3b_recurring_p9,21,fixed_beta_0.40,0.4,0.43771106010438726
s3b_recurring_p9,21,fixed_beta_0.45,0.45,0.4377236797446444
s3b_recurring_p9,21,fixed_beta_0.50,0.5,0.43787185522708966
s3b_recurring_p9,21,fixed_beta_0.55,0.55,0.4377002136456828
s3b_recurring_p9,21,fixed_beta_0.60,0.6,0.4376811398457063
s3b_recurring_p9,21,fixed_beta_0.65,0.65,0.43776694522411935
s3b_recurring_p9,21,fixed_beta_0.70,0.7,0.4376856561798555
s3b_recurring_p9,21,fixed_beta_0.75,0.75,0.43771007620346186
s3b_recurring_p9,21,fixed_beta_0.80,0.8,0.4381234858433671
s3b_recurring_p9,21,fixed_beta_0.85,0.85,0.4403146801375182
s3b_recurring_p9,21,fixed_beta_0.90,0.9,0.4417596463871953
s3b_recurring_p9,21,fixed_beta_0.95,0.95,0.4482167899280495
s3b_recurring_p9,21,fixed_beta_1.00,1.0,0.45935551834033894
s3b_recurring_p9,21,amgtp_adaptive,,0.43774239578826646
s3b_recurring_p9,21,m5b_smooth0.001,,0.43809861012842416
s3b_recurring_p9,21,m5b_smooth0.1,,0.4345377797688269
s3b_recurring_p9,21,ensemble3,,0.43544937711141135
