regime,seed,config,beta,ll
s0_none,22,fixed_beta_0.00,0.0,0.3318355490636678
s0_none,22,fixed_beta_0.05,0.05,0.3319151314641676
s0_none,22,fixed_beta_0.10,0.1,0.3320019718879437
s0_none,22,fixed_beta_0.15,0.15,0.3320972764605031
s0_none,22,fixed_beta_0.20,0.2,0.3322025607681939
s0_none,22,fixed_beta_0.25,0.25,0.3323197052102384
s0_none,22,fixed_beta_0.30,0.3,0.3324511117439172
s0_none,22,fixed_beta_0.35,0.35,0.33259990267287814
s0_none,22,fixed_beta_0.40,0.4,0.332770146321164
s0_none,22,fixed_beta_0.45,0.45,0.3329672875821013
s0_none,22,fixed_beta_0.50,0.5,0.3331987474372219
s0_none,22,fixed_beta_0.55,0.55,0.3334750632807423
s0_none,22,fixed_beta_0.60,0.6,0.33381145405789453
s0_none,22,fixed_beta_0.65,0.65,0.3342307976520322
s0_none,22,fixed_beta_0.70,0.7,0.33476903672099195
s0_none,22,fixed_beta_0.75,0.75,0.33548647944881405
s0_none,22,fixed_beta_0.80,0.8,0.3364982397004368
s0_none,22,fixed_beta_0.85,0.85,0.33806872160233054
s0_none,22,fixed_beta_0.90,0.9,0.34093763351546896
s0_none,22,fixed_beta_0.95,0.95,0.34759804483061957
s0_none,22,fixed_beta_1.00,1.0,0.36053903444356167
s0_none,22,amgtp_adaptive,,0.33295556017863703
s0_none,22,m5b_smooth0.001,,0.33181654402709426
s0_none,22,m5b_smooth0.1,,0.33166087050047355
s0_none,22,ensemble3,,0.3316584026337051
