regime,seed,config,beta,ll
s3_recurring,20,fixed_beta_0.00,0.0,0.4024039498705291
s3_recurring,20,fixed_beta_0.05,0.05,0.4025512784380534
s3_recurring,20,fixed_beta_0.10,0.1,0.40382768223101234
s3_recurring,20,fixed_beta_0.15,0.15,0.40967153349786123
s3_recurring,20,fixed_beta_0.20,0.2,0.4101592709092889
s3_recurring,20,fixed_beta_0.25,0.25,0.4097304911495573
s3_recurring,20,fixed_beta_0.30,0.3,0.401639529405477
s3_recurring,20,fixed_beta_0.35,0.35,0.40186656509756147
s3_recurring,20,fixed_beta_0.40,0.4,0.40612128221897825
s3_recurring,20,fixed_beta_0.45,0.45,0.4036862681606409
s3_recurring,20,fixed_beta_0.50,0.5,0.40388335037510315
s3_recurring,20,fixed_beta_0.55,0.55,0.4019929669773896
s3_recurring,20,fixed_beta_0.60,0.6,0.39861756032154516
s3_recurring,20,fixed_beta_0.65,0.65,0.40169131299079086
s3_recurring,20,fixed_beta_0.70,0.7,0.39916946230334455
s3_recurring,20,fixed_beta_0.75,0.75,0.39661644034344784
s3_recurring,20,fixed_beta_0.80,0.8,0.3960204109027433
s3_recurring,20,fixed_beta_0.85,0.85,0.39856947745092763
s3_recurring,20,fixed_beta_0.90,0.9,0.39712304506338136
s3_recurring,20,fixed_beta_0.95,0.95,0.4001508675014934
s3_recurring,20,fixed_beta_1.00,1.0,0.40463878787461216
s3_recurring,20,amgtp_adaptive,,0.39471626089222817
s3_recurring,20,m5b_smooth0.001,,0.401849833411514
s3_recurring,20,m5b_smooth0.1,,0.3927905828882425
s3_recurring,20,ensemble3,,0.3951713944834163
