regime,seed,config,beta,ll
s0_none,30,fixed_beta_0.00,0.0,0.33610796990011993
s0_none,30,fixed_beta_0.05,0.05,0.3361895898250053
s0_none,30,fixed_beta_0.10,0.1,0.3362779939300262
s0_none,30,fixed_beta_0.15,0.15,0.3363742675660544
s0_none,30,fixed_beta_0.20,0.2,0.33647977275424257
s0_none,30,fixed_beta_0.25,0.25,0.33659619570828936
s0_none,30,fixed_beta_0.30,0.3,0.33672569793267787
s0_none,30,fixed_beta_0.35,0.35,0.33687110067252407
s0_none,30,fixed_beta_0.40,0.4,0.33703609389757844
s0_none,30,fixed_beta_0.45,0.45,0.3372256834950863
s0_none,30,fixed_beta_0.50,0.5,0.33744668124798716
s0_none,30,fixed_beta_0.55,0.55,0.33770867298290513
s0_none,30,fixed_beta_0.60,0.6,0.3380254753495832
s0_none,30,fixed_beta_0.65,0.65,0.33841787177240584
s0_none,30,fixed_beta_0.70,0.7,0.3389184359929659
s0_none,30,fixed_beta_0.75,0.75,0.3395839483130645
s0_none,30,fixed_beta_0.80,0.8,0.34052500231586375
s0_none,30,fixed_beta_0.85,0.85,0.341986808488767
s0_none,30,fixed_beta_0.90,0.9,0.34466453750570986
s0_none,30,fixed_beta_0.95,0.95,0.35102670824863774
s0_none,30,fixed_beta_1.00,1.0,0.3638568039603698
s0_none,30,amgtp_adaptive,,0.3371485911073365
s0_none,30,m5b_smooth0.001,,0.3360936348071323
s0_none,30,m5b_smooth0.1,,0.335618754579434
s0_none,30,ensemble3,,0.335868120376757
