regime,seed,config,beta,ll
s5_opposing_local,27,fixed_beta_0.00,0.0,0.49235928763353265
s5_opposing_local,27,fixed_beta_0.05,0.05,0.4930350330077057
s5_opposing_local,27,fixed_beta_0.10,0.1,0.4931826414511532
s5_opposing_local,27,fixed_beta_0.15,0.15,0.49450128995181586
s5_opposing_local,27,fixed_beta_0.20,0.2,0.4956203274010982
s5_opposing_local,27,fixed_beta_0.25,0.25,0.495397180140635
s5_opposing_local,27,fixed_beta_0.30,0.3,0.49600577799543966
s5_opposing_local,27,fixed_beta_0.35,0.35,0.4975134525473943
s5_opposing_local,27,fixed_beta_0.40,0.4,0.49861359850327747
s5_opposing_local,27,fixed_beta_0.45,0.45,0.49889915410991814
s5_opposing_local,27,fixed_beta_0.50,0.5,0.4996121559532706
s5_opposing_local,27,fixed_beta_0.55,0.55,0.4995475821238729
s5_opposing_local,27,fixed_beta_0.60,0.6,0.4991710443629693
s5_opposing_local,27,fixed_beta_0.65,0.65,0.49861228494127474
s5_opposing_local,27,fixed_beta_0.70,0.7,0.4983892218670911
s5_opposing_local,27,fixed_beta_0.75,0.75,0.4984420098401944
s5_opposing_local,27,fixed_beta_0.80,0.8,0.49891954209298095
s5_opposing_local,27,fixed_beta_0.85,0.85,0.5003978522549716
s5_opposing_local,27,fixed_beta_0.90,0.9,0.5031752040093732
s5_opposing_local,27,fixed_beta_0.95,0.95,0.5077787095168136
s5_opposing_local,27,fixed_beta_1.00,1.0,0.5154582852361561
s5_opposing_local,27,amgtp_adaptive,,0.4942280784958587
s5_opposing_local,27,m5b_smooth0.001,,0.49249141920759526
s5_opposing_local,27,m5b_smooth0.1,,0.4956546017312918
s5_opposing_local,27,ensemble3,,0.4932067778175158
