regime,seed,config,beta,ll
s0_none,31,fixed_beta_0.00,0.0,0.32184674479459735
s0_none,31,fixed_beta_0.05,0.05,0.3219240023670424
s0_none,31,fixed_beta_0.10,0.1,0.32200846180533205
s0_none,31,fixed_beta_0.15,0.15,0.32210133090055426
s0_none,31,fixed_beta_0.20,0.2,0.3222041051901407
s0_none,31,fixed_beta_0.25,0.25,0.32231860917397476
s0_none,31,fixed_beta_0.30,0.3,0.32244711057235076
s0_none,31,fixed_beta_0.35,0.35,0.3225925010344253
s0_none,31,fixed_beta_0.40,0.4,0.32275852606245314
s0_none,31,fixed_beta_0.45,0.45,0.3229503148406058
s0_none,31,fixed_beta_0.50,0.5,0.3231748773635912
s0_none,31,fixed_beta_0.55,0.55,0.32344220250695327
s0_none,31,fixed_beta_0.60,0.6,0.32376716630131636
s0_none,31,fixed_beta_0.65,0.65,0.32417291084163097
s0_none,31,fixed_beta_0.70,0.7,0.32469663390284564
s0_none,31,fixed_beta_0.75,0.75,0.32539712719905384
s0_none,31,fixed_beta_0.80,0.8,0.32637676715140634
s0_none,31,fixed_beta_0.85,0.85,0.327891142610215
s0_none,31,fixed_beta_0.90,0.9,0.3306691142186049
s0_none,31,fixed_beta_0.95,0.95,0.33718648114346095
s0_none,31,fixed_beta_1.00,1.0,0.3498824747016137
s0_none,31,amgtp_adaptive,,0.3229487016095906
s0_none,31,m5b_smooth0.001,,0.321846586332993
s0_none,31,m5b_smooth0.1,,0.32172806967860845
s0_none,31,ensemble3,,0.321711362190592
