regime,seed,config,beta,ll
s7_opposing_recurring,22,fixed_beta_0.00,0.0,0.4367788311908145
s7_opposing_recurring,22,fixed_beta_0.05,0.05,0.43695222999866423
s7_opposing_recurring,22,fixed_beta_0.10,0.1,0.4372668258632631
s7_opposing_recurring,22,fixed_beta_0.15,0.15,0.4372404312092921
s7_opposing_recurring,22,fixed_beta_0.20,0.2,0.4375138981591789
s7_opposing_recurring,22,fixed_beta_0.25,0.25,0.437404043801124
s7_opposing_recurring,22,fixed_beta_0.30,0.3,0.43789556722049167
s7_opposing_recurring,22,fixed_beta_0.35,0.35,0.43761199188488076
s7_opposing_recurring,22,fixed_beta_0.40,0.4,0.43730234111502714
s7_opposing_recurring,22,fixed_beta_0.45,0.45,0.43830201000683544
s7_opposing_recurring,22,fixed_beta_0.50,0.5,0.4369765246878839
s7_opposing_recurring,22,fixed_beta_0.55,0.55,0.43739010912578613
s7_opposing_recurring,22,fixed_beta_0.60,0.6,0.43710417696044085
s7_opposing_recurring,22,fixed_beta_0.65,0.65,0.43737698296618466
s7_opposing_recurring,22,fixed_beta_0.70,0.7,0.4381483622196069
s7_opposing_recurring,22,fixed_beta_0.75,0.75,0.43965313767886455
s7_opposing_recurring,22,fixed_beta_0.80,0.8,0.4406764918262511
s7_opposing_recurring,22,fixed_beta_0.85,0.85,0.4401687191250168
s7_opposing_recurring,22,fixed_beta_0.90,0.9,0.4407574904148979
s7_opposing_recurring,22,fixed_beta_0.95,0.95,0.4452162218065032
s7_opposing_recurring,22,fixed_beta_1.00,1.0,0.4534371537996781
s7_opposing_recurring,22,amgtp_adaptive,,0.43768465576620963
s7_opposing_recurring,22,m5b_smooth0.001,,0.43676273070596167
s7_opposing_recurring,22,m5b_smooth0.1,,0.43687027227937403
s7_opposing_recurring,22,ensemble3,,0.4356347261561812
