regime,seed,config,beta,ll
s4_local,31,fixed_beta_0.00,0.0,0.4659821586135667
s4_local,31,fixed_beta_0.05,0.05,0.46763521093717353
s4_local,31,fixed_beta_0.10,0.1,0.4692966187686351
s4_local,31,fixed_beta_0.15,0.15,0.4709945262212061
s4_local,31,fixed_beta_0.20,0.2,0.47272081220758133
s4_local,31,fixed_beta_0.25,0.25,0.4744862955080169
s4_local,31,fixed_beta_0.30,0.3,0.476203769618081
s4_local,31,fixed_beta_0.35,0.35,0.47793986030149943
s4_local,31,fixed_beta_0.40,0.4,0.47957886233357944
s4_local,31,fixed_beta_0.45,0.45,0.4813342519089875
s4_local,31,fixed_beta_0.50,0.5,0.48294802621406985
s4_local,31,fixed_beta_0.55,0.55,0.4846875296474078
s4_local,31,fixed_beta_0.60,0.6,0.4860932091548967
s4_local,31,fixed_beta_0.65,0.65,0.48781247572227626
s4_local,31,fixed_beta_0.70,0.7,0.48944555043877136
s4_local,31,fixed_beta_0.75,0.75,0.49093775260575895
s4_local,31,fixed_beta_0.80,0.8,0.49253520171775095
s4_local,31,fixed_beta_0.85,0.85,0.49433329951463123
s4_local,31,fixed_beta_0.90,0.9,0.4966878262534714
s4_local,31,fixed_beta_0.95,0.95,0.5012092273163029
s4_local,31,fixed_beta_1.00,1.0,0.5130442214383081
s4_local,31,amgtp_adaptive,,0.4679847637008377
s4_local,31,m5b_smooth0.001,,0.4656852967459126
s4_local,31,m5b_smooth0.1,,0.47436764321844854
s4_local,31,ensemble3,,0.4667757953494536
