regime,seed,config,beta,ll
s3e_recurring_p21,1,fixed_beta_0.00,0.0,0.43209604874492097
s3e_recurring_p21,1,fixed_beta_0.05,0.05,0.4316082663462112
s3e_recurring_p21,1,fixed_beta_0.10,0.1,0.4317968838405401
s3e_recurring_p21,1,fixed_beta_0.15,0.15,0.43728856731813454
s3e_recurring_p21,1,fixed_beta_0.20,0.2,0.4344407047734833
s3e_recurring_p21,1,fixed_beta_0.25,0.25,0.4391077563389604
s3e_recurring_p21,1,fixed_beta_0.30,0.3,0.4450082964134723
s3e_recurring_p21,1,fixed_beta_0.35,0.35,0.4246703872589116
s3e_recurring_p21,1,fixed_beta_0.40,0.4,0.42741701015017464
s3e_recurring_p21,1,fixed_beta_0.45,0.45,0.42289644298323753
s3e_recurring_p21,1,fixed_beta_0.50,0.5,0.42832055725083407
s3e_recurring_p21,1,fixed_beta_0.55,0.55,0.41790134799866935
s3e_recurring_p21,1,fixed_beta_0.60,0.6,0.41693946973782914
s3e_recurring_p21,1,fixed_beta_0.65,0.65,0.41537556998413133
s3e_recurring_p21,1,fixed_beta_0.70,0.7,0.41613301180214746
s3e_recurring_p21,1,fixed_beta_0.75,0.75,0.4174132341800893
s3e_recurring_p21,1,fixed_beta_0.80,0.8,0.41425631562225684
s3e_recurring_p21,1,fixed_beta_0.85,0.85,0.4152620136531737
s3e_recurring_p21,1,fixed_beta_0.90,0.9,0.41929259263786134
s3e_recurring_p21,1,fixed_beta_0.95,0.95,0.4165442931787227
s3e_recurring_p21,1,fixed_beta_1.00,1.0,0.4244110753946907
s3e_recurring_p21,1,amgtp_adaptive,,0.41179386525648337
s3e_recurring_p21,1,m5b_smooth0.001,,0.43197757649432467
s3e_recurring_p21,1,m5b_smooth0.1,,0.408282336348114
s3e_recurring_p21,1,ensemble3,,0.4097061586316708
