regime,seed,config,beta,ll
s7_opposing_recurring,29,fixed_beta_0.00,0.0,0.422393437075605
s7_opposing_recurring,29,fixed_beta_0.05,0.05,0.42307020422221364
s7_opposing_recurring,29,fixed_beta_0.10,0.1,0.4230485866923501
s7_opposing_recurring,29,fixed_beta_0.15,0.15,0.42294053731281783
s7_opposing_recurring,29,fixed_beta_0.20,0.2,0.4231603850297997
s7_opposing_recurring,29,fixed_beta_0.25,0.25,0.4229318908191888
s7_opposing_recurring,29,fixed_beta_0.30,0.3,0.42261849710134847
s7_opposing_recurring,29,fixed_beta_0.35,0.35,0.42239991318850706
s7_opposing_recurring,29,fixed_beta_0.40,0.4,0.422237193605359
s7_opposing_recurring,29,fixed_beta_0.45,0.45,0.42212724588656814
s7_opposing_recurring,29,fixed_beta_0.50,0.5,0.4222197118629286
s7_opposing_recurring,29,fixed_beta_0.55,0.55,0.422144071057384
s7_opposing_recurring,29,fixed_beta_0.60,0.6,0.4223177226682073
s7_opposing_recurring,29,fixed_beta_0.65,0.65,0.42421327652129526
s7_opposing_recurring,29,fixed_beta_0.70,0.7,0.42488898677562004
s7_opposing_recurring,29,fixed_beta_0.75,0.75,0.42552892892991234
s7_opposing_recurring,29,fixed_beta_0.80,0.8,0.42595441041090026
s7_opposing_recurring,29,fixed_beta_0.85,0.85,0.4254952511815089
s7_opposing_recurring,29,fixed_beta_0.90,0.9,0.4258629130608137
s7_opposing_recurring,29,fixed_beta_0.95,0.95,0.4296277317516388
s7_opposing_recurring,29,fixed_beta_1.00,1.0,0.4373921737303455
s7_opposing_recurring,29,amgtp_adaptive,,0.4232176597487674
s7_opposing_recurring,29,m5b_smooth0.001,,0.42246936660016926
s7_opposing_recurring,29,m5b_smooth0.1,,0.4194656882167349
s7_opposing_recurring,29,ensemble3,,0.42021662405323157
