regime,seed,config,beta,ll
s2_gradual,30,fixed_beta_0.00,0.0,0.3580909563703445
s2_gradual,30,fixed_beta_0.05,0.05,0.35815534527844906
s2_gradual,30,fixed_beta_0.10,0.1,0.35822736114980036
s2_gradual,30,fixed_beta_0.15,0.15,0.3583082723032863
s2_gradual,30,fixed_beta_0.20,0.2,0.3584000026246901
s2_gradual,30,fixed_beta_0.25,0.25,0.3585048447819088
s2_gradual,30,fixed_beta_0.30,0.3,0.3586255194815631
s2_gradual,30,fixed_beta_0.35,0.35,0.3587656873178886
s2_gradual,30,fixed_beta_0.40,0.4,0.3589302987014043
s2_gradual,30,fixed_beta_0.45,0.45,0.3591263296007077
s2_gradual,30,fixed_beta_0.50,0.5,0.3593640409679905
s2_gradual,30,fixed_beta_0.55,0.55,0.3596587065780344
s2_gradual,30,fixed_beta_0.60,0.6,0.36003310036914266
s2_gradual,30,fixed_beta_0.65,0.65,0.36052168290407743
s2_gradual,30,fixed_beta_0.70,0.7,0.3611791640658941
s2_gradual,30,fixed_beta_0.75,0.75,0.3621047820522077
s2_gradual,30,fixed_beta_0.80,0.8,0.3635078100853289
s2_gradual,30,fixed_beta_0.85,0.85,0.36584042908769515
s2_gradual,30,fixed_beta_0.90,0.9,0.36997321326431787
s2_gradual,30,fixed_beta_0.95,0.95,0.3771743940595425
s2_gradual,30,fixed_beta_1.00,1.0,0.3865865433016681
s2_gradual,30,amgtp_adaptive,,0.3592116552175973
s2_gradual,30,m5b_smooth0.001,,0.35811483993692805
s2_gradual,30,m5b_smooth0.1,,0.36254297975493516
s2_gradual,30,ensemble3,,0.3592393350277163
