regime,seed,config,beta,ll
s9_heterogeneous,23,fixed_beta_0.00,0.0,0.42995355663849677
s9_heterogeneous,23,fixed_beta_0.05,0.05,0.42901904953697356
s9_heterogeneous,23,fixed_beta_0.10,0.1,0.41850018681064477
s9_heterogeneous,23,fixed_beta_0.15,0.15,0.42182926009682503
s9_heterogeneous,23,fixed_beta_0.20,0.2,0.4188205794731948
s9_heterogeneous,23,fixed_beta_0.25,0.25,0.4190092724354316
s9_heterogeneous,23,fixed_beta_0.30,0.3,0.41651263589744564
s9_heterogeneous,23,fixed_beta_0.35,0.35,0.42650236096294125
s9_heterogeneous,23,fixed_beta_0.40,0.4,0.42547602984054356
s9_heterogeneous,23,fixed_beta_0.45,0.45,0.41540412835951845
s9_heterogeneous,23,fixed_beta_0.50,0.5,0.414025013644997
s9_heterogeneous,23,fixed_beta_0.55,0.55,0.4142029225124392
s9_heterogeneous,23,fixed_beta_0.60,0.6,0.41474502613445746
s9_heterogeneous,23,fixed_beta_0.65,0.65,0.4143572688395396
s9_heterogeneous,23,fixed_beta_0.70,0.7,0.41570739968254405
s9_heterogeneous,23,fixed_beta_0.75,0.75,0.42154759085712906
s9_heterogeneous,23,fixed_beta_0.80,0.8,0.41815110729071714
s9_heterogeneous,23,fixed_beta_0.85,0.85,0.41365097791848104
s9_heterogeneous,23,fixed_beta_0.90,0.9,0.41328707223067523
s9_heterogeneous,23,fixed_beta_0.95,0.95,0.4142891091003138
s9_heterogeneous,23,fixed_beta_1.00,1.0,0.41726971446846584
s9_heterogeneous,23,amgtp_adaptive,,0.4170195176990509
s9_heterogeneous,23,m5b_smooth0.001,,0.4314734129830675
s9_heterogeneous,23,m5b_smooth0.1,,0.4249561019609436
s9_heterogeneous,23,ensemble3,,0.43054536928295156
