regime,seed,config,beta,ll
s5_opposing_local,29,fixed_beta_0.00,0.0,0.47498039584295015
s5_opposing_local,29,fixed_beta_0.05,0.05,0.47573020226816465
s5_opposing_local,29,fixed_beta_0.10,0.1,0.47593743761615864
s5_opposing_local,29,fixed_beta_0.15,0.15,0.47636574412604926
s5_opposing_local,29,fixed_beta_0.20,0.2,0.47686137783440635
s5_opposing_local,29,fixed_beta_0.25,0.25,0.4772209000126575
s5_opposing_local,29,fixed_beta_0.30,0.3,0.4773720130239051
s5_opposing_local,29,fixed_beta_0.35,0.35,0.4776705636089215
s5_opposing_local,29,fixed_beta_0.40,0.4,0.47862675991011727
s5_opposing_local,29,fixed_beta_0.45,0.45,0.47899976293338203
s5_opposing_local,29,fixed_beta_0.50,0.5,0.4793100882321728
s5_opposing_local,29,fixed_beta_0.55,0.55,0.4797256368626269
s5_opposing_local,29,fixed_beta_0.60,0.6,0.48056735452772553
s5_opposing_local,29,fixed_beta_0.65,0.65,0.48058130986824926
s5_opposing_local,29,fixed_beta_0.70,0.7,0.48069095347847685
s5_opposing_local,29,fixed_beta_0.75,0.75,0.4809616040532985
s5_opposing_local,29,fixed_beta_0.80,0.8,0.4815118501220301
s5_opposing_local,29,fixed_beta_0.85,0.85,0.48306303726362837
s5_opposing_local,29,fixed_beta_0.90,0.9,0.4858452099947668
s5_opposing_local,29,fixed_beta_0.95,0.95,0.49039773858327446
s5_opposing_local,29,fixed_beta_1.00,1.0,0.4979727898407006
s5_opposing_local,29,amgtp_adaptive,,0.47567843859068365
s5_opposing_local,29,m5b_smooth0.001,,0.47495609059406874
s5_opposing_local,29,m5b_smooth0.1,,0.4814029971560692
s5_opposing_local,29,ensemble3,,0.4758332117841728
