regime,seed,config,beta,ll
s3e_recurring_p21,27,fixed_beta_0.00,0.0,0.4783955189768092
s3e_recurring_p21,27,fixed_beta_0.05,0.05,0.4592895624615015
s3e_recurring_p21,27,fixed_beta_0.10,0.1,0.46815799326668733
s3e_recurring_p21,27,fixed_beta_0.15,0.15,0.4680324531909138
s3e_recurring_p21,27,fixed_beta_0.20,0.2,0.468124694507736
s3e_recurring_p21,27,fixed_beta_0.25,0.25,0.445783660977906
s3e_recurring_p21,27,fixed_beta_0.30,0.3,0.45615416267743775
s3e_recurring_p21,27,fixed_beta_0.35,0.35,0.4519593380486686
s3e_recurring_p21,27,fixed_beta_0.40,0.4,0.451413344804222
s3e_recurring_p21,27,fixed_beta_0.45,0.45,0.44697744303471415
s3e_recurring_p21,27,fixed_beta_0.50,0.5,0.44929143864482984
s3e_recurring_p21,27,fixed_beta_0.55,0.55,0.43941854738624936
s3e_recurring_p21,27,fixed_beta_0.60,0.6,0.4375924383027194
s3e_recurring_p21,27,fixed_beta_0.65,0.65,0.4417098294529116
s3e_recurring_p21,27,fixed_beta_0.70,0.7,0.43729789326728075
s3e_recurring_p21,27,fixed_beta_0.75,0.75,0.4412548682063571
s3e_recurring_p21,27,fixed_beta_0.80,0.8,0.437028445356082
s3e_recurring_p21,27,fixed_beta_0.85,0.85,0.43576332216649605
s3e_recurring_p21,27,fixed_beta_0.90,0.9,0.43977167899733033
s3e_recurring_p21,27,fixed_beta_0.95,0.95,0.4376070127997704
s3e_recurring_p21,27,fixed_beta_1.00,1.0,0.44610888203933696
s3e_recurring_p21,27,amgtp_adaptive,,0.436011218483749
s3e_recurring_p21,27,m5b_smooth0.001,,0.4586991039852351
s3e_recurring_p21,27,m5b_smooth0.1,,0.4310461235472648
s3e_recurring_p21,27,ensemble3,,0.4390693214055467
