regime,seed,config,beta,ll
s4_local,4,fixed_beta_0.00,0.0,0.4596488686101303
s4_local,4,fixed_beta_0.05,0.05,0.46117744811724376
s4_local,4,fixed_beta_0.10,0.1,0.4627703560962758
s4_local,4,fixed_beta_0.15,0.15,0.46436929706149577
s4_local,4,fixed_beta_0.20,0.2,0.46584360171523587
s4_local,4,fixed_beta_0.25,0.25,0.46752423675954347
s4_local,4,fixed_beta_0.30,0.3,0.4690686973187763
s4_local,4,fixed_beta_0.35,0.35,0.4705560850915526
s4_local,4,fixed_beta_0.40,0.4,0.47205285969664923
s4_local,4,fixed_beta_0.45,0.45,0.47369165349098474
s4_local,4,fixed_beta_0.50,0.5,0.4751900661248125
s4_local,4,fixed_beta_0.55,0.55,0.47666956716662034
s4_local,4,fixed_beta_0.60,0.6,0.4781830405933629
s4_local,4,fixed_beta_0.65,0.65,0.47974018096138754
s4_local,4,fixed_beta_0.70,0.7,0.48124398612106634
s4_local,4,fixed_beta_0.75,0.75,0.4827791977287485
s4_local,4,fixed_beta_0.80,0.8,0.4843528658770635
s4_local,4,fixed_beta_0.85,0.85,0.4860300067574521
s4_local,4,fixed_beta_0.90,0.9,0.4881826020811312
s4_local,4,fixed_beta_0.95,0.95,0.4924344624732373
s4_local,4,fixed_beta_1.00,1.0,0.5039195912158856
s4_local,4,amgtp_adaptive,,0.4617199853340719
s4_local,4,m5b_smooth0.001,,0.45939526588015
s4_local,4,m5b_smooth0.1,,0.4671841683731898
s4_local,4,ensemble3,,0.4604322199275089
