regime,seed,config,beta,ll
s3e_recurring_p21,23,fixed_beta_0.00,0.0,0.4417561888729987
s3e_recurring_p21,23,fixed_beta_0.05,0.05,0.4416277665918212
s3e_recurring_p21,23,fixed_beta_0.10,0.1,0.4397246533136626
s3e_recurring_p21,23,fixed_beta_0.15,0.15,0.44203974089628945
s3e_recurring_p21,23,fixed_beta_0.20,0.2,0.4499256086912043
s3e_recurring_p21,23,fixed_beta_0.25,0.25,0.45708958322095067
s3e_recurring_p21,23,fixed_beta_0.30,0.3,0.4445142859581212
s3e_recurring_p21,23,fixed_beta_0.35,0.35,0.45954183878675187
s3e_recurring_p21,23,fixed_beta_0.40,0.4,0.4363283016083477
s3e_recurring_p21,23,fixed_beta_0.45,0.45,0.44543386476956526
s3e_recurring_p21,23,fixed_beta_0.50,0.5,0.4400176025762112
s3e_recurring_p21,23,fixed_beta_0.55,0.55,0.4324474105880567
s3e_recurring_p21,23,fixed_beta_0.60,0.6,0.4335843856663778
s3e_recurring_p21,23,fixed_beta_0.65,0.65,0.4299573334773447
s3e_recurring_p21,23,fixed_beta_0.70,0.7,0.4354101003111631
s3e_recurring_p21,23,fixed_beta_0.75,0.75,0.43533103811309637
s3e_recurring_p21,23,fixed_beta_0.80,0.8,0.4293069503402065
s3e_recurring_p21,23,fixed_beta_0.85,0.85,0.4296939122357292
s3e_recurring_p21,23,fixed_beta_0.90,0.9,0.4354943745589897
s3e_recurring_p21,23,fixed_beta_0.95,0.95,0.4325036086969185
s3e_recurring_p21,23,fixed_beta_1.00,1.0,0.44082108980453555
s3e_recurring_p21,23,amgtp_adaptive,,0.4293007115426063
s3e_recurring_p21,23,m5b_smooth0.001,,0.4564852890783111
s3e_recurring_p21,23,m5b_smooth0.1,,0.4230238676035821
s3e_recurring_p21,23,ensemble3,,0.4326749393298326
