regime,seed,config,beta,ll
s8_irregular_recurring,3,fixed_beta_0.00,0.0,0.5023998648553931
s8_irregular_recurring,3,fixed_beta_0.05,0.05,0.5050734929214472
s8_irregular_recurring,3,fixed_beta_0.10,0.1,0.4838028100033524
s8_irregular_recurring,3,fixed_beta_0.15,0.15,0.4831628032850372
s8_irregular_recurring,3,fixed_beta_0.20,0.2,0.4856449720848298
s8_irregular_recurring,3,fixed_beta_0.25,0.25,0.48102949198258943
s8_irregular_recurring,3,fixed_beta_0.30,0.3,0.47836830056912494
s8_irregular_recurring,3,fixed_beta_0.35,0.35,0.4775277833456492
s8_irregular_recurring,3,fixed_beta_0.40,0.4,0.4795123178742386
s8_irregular_recurring,3,fixed_beta_0.45,0.45,0.4792537318570974
s8_irregular_recurring,3,fixed_beta_0.50,0.5,0.47621713532936866
s8_irregular_recurring,3,fixed_beta_0.55,0.55,0.4929717449226811
s8_irregular_recurring,3,fixed_beta_0.60,0.6,0.4685673349300895
s8_irregular_recurring,3,fixed_beta_0.65,0.65,0.4826112717102949
s8_irregular_recurring,3,fixed_beta_0.70,0.7,0.47541547092201863
s8_irregular_recurring,3,fixed_beta_0.75,0.75,0.4629213580293069
s8_irregular_recurring,3,fixed_beta_0.80,0.8,0.4627537292388724
s8_irregular_recurring,3,fixed_beta_0.85,0.85,0.4619248146948553
s8_irregular_recurring,3,fixed_beta_0.90,0.9,0.46240719149593346
s8_irregular_recurring,3,fixed_beta_0.95,0.95,0.46389814162393417
s8_irregular_recurring,3,fixed_beta_1.00,1.0,0.4659559072999044
s8_irregular_recurring,3,amgtp_adaptive,,0.46057836043645456
s8_irregular_recurring,3,m5b_smooth0.001,,0.4874912994840998
s8_irregular_recurring,3,m5b_smooth0.1,,0.4782622190289761
s8_irregular_recurring,3,ensemble3,,0.48663433398954875
