regime,seed,config,beta,ll
s3b_recurring_p9,20,fixed_beta_0.00,0.0,0.3987044588799483
s3b_recurring_p9,20,fixed_beta_0.05,0.05,0.39835373692710424
s3b_recurring_p9,20,fixed_beta_0.10,0.1,0.39805201275755914
s3b_recurring_p9,20,fixed_beta_0.15,0.15,0.3983918230319659
s3b_recurring_p9,20,fixed_beta_0.20,0.2,0.39834960489167154
s3b_recurring_p9,20,fixed_beta_0.25,0.25,0.39768210861552644
s3b_recurring_p9,20,fixed_beta_0.30,0.3,0.39847428890734904
s3b_recurring_p9,20,fixed_beta_0.35,0.35,0.3980072187530395
s3b_recurring_p9,20,fixed_beta_0.40,0.4,0.39800310763097374
s3b_recurring_p9,20,fixed_beta_0.45,0.45,0.39810531269963645
s3b_recurring_p9,20,fixed_beta_0.50,0.5,0.39857427623600206
s3b_recurring_p9,20,fixed_beta_0.55,0.55,0.3985007763140146
s3b_recurring_p9,20,fixed_beta_0.60,0.6,0.39840295551024457
s3b_recurring_p9,20,fixed_beta_0.65,0.65,0.3982393381388553
s3b_recurring_p9,20,fixed_beta_0.70,0.7,0.3982984639927086
s3b_recurring_p9,20,fixed_beta_0.75,0.75,0.3986395542260306
s3b_recurring_p9,20,fixed_beta_0.80,0.8,0.3991752079101267
s3b_recurring_p9,20,fixed_beta_0.85,0.85,0.4006530542600865
s3b_recurring_p9,20,fixed_beta_0.90,0.9,0.40348315745078855
s3b_recurring_p9,20,fixed_beta_0.95,0.95,0.40879235613476117
s3b_recurring_p9,20,fixed_beta_1.00,1.0,0.4184188129779617
s3b_recurring_p9,20,amgtp_adaptive,,0.39855222294072845
s3b_recurring_p9,20,m5b_smooth0.001,,0.3979122070411671
s3b_recurring_p9,20,m5b_smooth0.1,,0.39510356771900124
s3b_recurring_p9,20,ensemble3,,0.395853153581829
