regime,seed,config,beta,ll
s7_opposing_recurring,2,fixed_beta_0.00,0.0,0.4269098061909006
s7_opposing_recurring,2,fixed_beta_0.05,0.05,0.42782009296835444
s7_opposing_recurring,2,fixed_beta_0.10,0.1,0.42834740098831325
s7_opposing_recurring,2,fixed_beta_0.15,0.15,0.42761241462706917
s7_opposing_recurring,2,fixed_beta_0.20,0.2,0.42702984644201775
s7_opposing_recurring,2,fixed_beta_0.25,0.25,0.4274676369536557
s7_opposing_recurring,2,fixed_beta_0.30,0.3,0.4279537060077881
s7_opposing_recurring,2,fixed_beta_0.35,0.35,0.4272352141936993
s7_opposing_recurring,2,fixed_beta_0.40,0.4,0.43000641308977794
s7_opposing_recurring,2,fixed_beta_0.45,0.45,0.4272294775638247
s7_opposing_recurring,2,fixed_beta_0.50,0.5,0.4270863500983178
s7_opposing_recurring,2,fixed_beta_0.55,0.55,0.4290385459363552
s7_opposing_recurring,2,fixed_beta_0.60,0.6,0.4299503834706433
s7_opposing_recurring,2,fixed_beta_0.65,0.65,0.4285719841134918
s7_opposing_recurring,2,fixed_beta_0.70,0.7,0.4297946670141776
s7_opposing_recurring,2,fixed_beta_0.75,0.75,0.4314130685611448
s7_opposing_recurring,2,fixed_beta_0.80,0.8,0.4310714152085297
s7_opposing_recurring,2,fixed_beta_0.85,0.85,0.4311208721454377
s7_opposing_recurring,2,fixed_beta_0.90,0.9,0.43135965609181437
s7_opposing_recurring,2,fixed_beta_0.95,0.95,0.4359384762526442
s7_opposing_recurring,2,fixed_beta_1.00,1.0,0.44367866260937017
s7_opposing_recurring,2,amgtp_adaptive,,0.4277139634262011
s7_opposing_recurring,2,m5b_smooth0.001,,0.42678456058487235
s7_opposing_recurring,2,m5b_smooth0.1,,0.4238154408601558
s7_opposing_recurring,2,ensemble3,,0.4242253380478494
