regime,seed,config,beta,ll
s2_gradual,27,fixed_beta_0.00,0.0,0.3633145158637939
s2_gradual,27,fixed_beta_0.05,0.05,0.36337992943793795
s2_gradual,27,fixed_beta_0.10,0.1,0.36345236918931123
s2_gradual,27,fixed_beta_0.15,0.15,0.3635336931114711
s2_gradual,27,fixed_beta_0.20,0.2,0.36362652357278996
s2_gradual,27,fixed_beta_0.25,0.25,0.36373225221924843
s2_gradual,27,fixed_beta_0.30,0.3,0.3638524116215973
s2_gradual,27,fixed_beta_0.35,0.35,0.36399096171363404
s2_gradual,27,fixed_beta_0.40,0.4,0.36415293262764464
s2_gradual,27,fixed_beta_0.45,0.45,0.36434477343586913
s2_gradual,27,fixed_beta_0.50,0.5,0.364576275332732
s2_gradual,27,fixed_beta_0.55,0.55,0.3648628679596385
s2_gradual,27,fixed_beta_0.60,0.6,0.36522779191511534
s2_gradual,27,fixed_beta_0.65,0.65,0.3657049752750028
s2_gradual,27,fixed_beta_0.70,0.7,0.36635255212980883
s2_gradual,27,fixed_beta_0.75,0.75,0.3672796270985723
s2_gradual,27,fixed_beta_0.80,0.8,0.36870328061785
s2_gradual,27,fixed_beta_0.85,0.85,0.3710752741501702
s2_gradual,27,fixed_beta_0.90,0.9,0.37532850488708697
s2_gradual,27,fixed_beta_0.95,0.95,0.38289194200684196
s2_gradual,27,fixed_beta_1.00,1.0,0.39258007118316735
s2_gradual,27,amgtp_adaptive,,0.3643630971879922
s2_gradual,27,m5b_smooth0.001,,0.3632879841653195
s2_gradual,27,m5b_smooth0.1,,0.36547006989833436
s2_gradual,27,ensemble3,,0.36432129815461817
