regime,seed,config,beta,ll
s9_heterogeneous,27,fixed_beta_0.00,0.0,0.46421874677457714
s9_heterogeneous,27,fixed_beta_0.05,0.05,0.4517802706764527
s9_heterogeneous,27,fixed_beta_0.10,0.1,0.45874673461119064
s9_heterogeneous,27,fixed_beta_0.15,0.15,0.46951322260987016
s9_heterogeneous,27,fixed_beta_0.20,0.2,0.4665902798147299
s9_heterogeneous,27,fixed_beta_0.25,0.25,0.4709799056170014
s9_heterogeneous,27,fixed_beta_0.30,0.3,0.4616625468549896
s9_heterogeneous,27,fixed_beta_0.35,0.35,0.4545020628780793
s9_heterogeneous,27,fixed_beta_0.40,0.4,0.46106879342369694
s9_heterogeneous,27,fixed_beta_0.45,0.45,0.4588133622094797
s9_heterogeneous,27,fixed_beta_0.50,0.5,0.4578211389268995
s9_heterogeneous,27,fixed_beta_0.55,0.55,0.4596042547484315
s9_heterogeneous,27,fixed_beta_0.60,0.6,0.45666094411595676
s9_heterogeneous,27,fixed_beta_0.65,0.65,0.45492515173031034
s9_heterogeneous,27,fixed_beta_0.70,0.7,0.45402266634986654
s9_heterogeneous,27,fixed_beta_0.75,0.75,0.4512541393642483
s9_heterogeneous,27,fixed_beta_0.80,0.8,0.4503624394458984
s9_heterogeneous,27,fixed_beta_0.85,0.85,0.44593910677614956
s9_heterogeneous,27,fixed_beta_0.90,0.9,0.4453954026095165
s9_heterogeneous,27,fixed_beta_0.95,0.95,0.44527010387431415
s9_heterogeneous,27,fixed_beta_1.00,1.0,0.44822711273535104
s9_heterogeneous,27,amgtp_adaptive,,0.4486074814063237
s9_heterogeneous,27,m5b_smooth0.001,,0.4584749497132363
s9_heterogeneous,27,m5b_smooth0.1,,0.45508684679432815
s9_heterogeneous,27,ensemble3,,0.46026576450155554
