regime,seed,config,beta,ll
s7_opposing_recurring,28,fixed_beta_0.00,0.0,0.4373970463653422
s7_opposing_recurring,28,fixed_beta_0.05,0.05,0.4368375775279476
s7_opposing_recurring,28,fixed_beta_0.10,0.1,0.4367745547450524
s7_opposing_recurring,28,fixed_beta_0.15,0.15,0.4367274462856511
s7_opposing_recurring,28,fixed_beta_0.20,0.2,0.4369729456722079
s7_opposing_recurring,28,fixed_beta_0.25,0.25,0.4368745181355503
s7_opposing_recurring,28,fixed_beta_0.30,0.3,0.4372532188156459
s7_opposing_recurring,28,fixed_beta_0.35,0.35,0.437983546811976
s7_opposing_recurring,28,fixed_beta_0.40,0.4,0.4378107225107348
s7_opposing_recurring,28,fixed_beta_0.45,0.45,0.43704881544736507
s7_opposing_recurring,28,fixed_beta_0.50,0.5,0.436653857427686
s7_opposing_recurring,28,fixed_beta_0.55,0.55,0.4368144437852974
s7_opposing_recurring,28,fixed_beta_0.60,0.6,0.43674190261493556
s7_opposing_recurring,28,fixed_beta_0.65,0.65,0.43671320406340897
s7_opposing_recurring,28,fixed_beta_0.70,0.7,0.43874139552790287
s7_opposing_recurring,28,fixed_beta_0.75,0.75,0.4395448100548379
s7_opposing_recurring,28,fixed_beta_0.80,0.8,0.44011091210061776
s7_opposing_recurring,28,fixed_beta_0.85,0.85,0.43982706807746513
s7_opposing_recurring,28,fixed_beta_0.90,0.9,0.4407890371861711
s7_opposing_recurring,28,fixed_beta_0.95,0.95,0.4443096569503383
s7_opposing_recurring,28,fixed_beta_1.00,1.0,0.4523914803094203
s7_opposing_recurring,28,amgtp_adaptive,,0.43708101604877553
s7_opposing_recurring,28,m5b_smooth0.001,,0.43677279135168995
s7_opposing_recurring,28,m5b_smooth0.1,,0.4348256568014078
s7_opposing_recurring,28,ensemble3,,0.434962764637006
