regime,seed,config,beta,ll
s3_recurring,30,fixed_beta_0.00,0.0,0.4404267872207218
s3_recurring,30,fixed_beta_0.05,0.05,0.44050038462472463
s3_recurring,30,fixed_beta_0.10,0.1,0.44603269465149337
s3_recurring,30,fixed_beta_0.15,0.15,0.44268016377052893
s3_recurring,30,fixed_beta_0.20,0.2,0.4450154127830025
s3_recurring,30,fixed_beta_0.25,0.25,0.43842881325843774
s3_recurring,30,fixed_beta_0.30,0.3,0.4461019494352777
s3_recurring,30,fixed_beta_0.35,0.35,0.4404808563044202
s3_recurring,30,fixed_beta_0.40,0.4,0.43816964500480887
s3_recurring,30,fixed_beta_0.45,0.45,0.4387840159177989
s3_recurring,30,fixed_beta_0.50,0.5,0.44221948472073486
s3_recurring,30,fixed_beta_0.55,0.55,0.44060888995663067
s3_recurring,30,fixed_beta_0.60,0.6,0.43813375771137253
s3_recurring,30,fixed_beta_0.65,0.65,0.4363815396140021
s3_recurring,30,fixed_beta_0.70,0.7,0.43685682241435053
s3_recurring,30,fixed_beta_0.75,0.75,0.432539008281333
s3_recurring,30,fixed_beta_0.80,0.8,0.4336428723303487
s3_recurring,30,fixed_beta_0.85,0.85,0.43095603913709396
s3_recurring,30,fixed_beta_0.90,0.9,0.4332645177149741
s3_recurring,30,fixed_beta_0.95,0.95,0.4352601410221701
s3_recurring,30,fixed_beta_1.00,1.0,0.43993612524458475
s3_recurring,30,amgtp_adaptive,,0.4314823567635255
s3_recurring,30,m5b_smooth0.001,,0.4388079294474108
s3_recurring,30,m5b_smooth0.1,,0.42874622096726556
s3_recurring,30,ensemble3,,0.43258772514723454
